area,building_type,building_nature,num_bath_rooms,num_bed_rooms,price,purpose,locality,id,expendable_amenity_count,unclassify_amenity_count
400.0,Apartment,Residential,1.0,2.0,8000.0,Rent,Banashree,pbazaar-15390,0,0
800.0,Apartment,Residential,2.0,2.0,7000.0,Rent,Banashree,pbazaar-15391,0,0
700.0,Apartment,Residential,2.0,2.0,7000.0,Rent,Banashree,pbazaar-15392,0,0
1165.0,Apartment,Residential,2.0,3.0,14000.0,Rent,Banashree,pbazaar-15393,0,0
1100.0,Apartment,Residential,2.0,3.0,13000.0,Rent,Banashree,pbazaar-15394,0,0
1500.0,Apartment,Residential,3.0,4.0,22000.0,Rent,Banashree,pbazaar-15395,0,0
800.0,Apartment,Residential,2.0,2.0,11500.0,Rent,Banashree,pbazaar-15396,0,0
1120.0,Apartment,Residential,3.0,3.0,16000.0,Rent,Banashree,pbazaar-15397,0,0
650.0,Apartment,Residential,2.0,2.0,9500.0,Rent,Banashree,pbazaar-15398,0,0
400.0,Apartment,Residential,1.0,1.0,7500.0,Rent,Banashree,pbazaar-15399,0,0
1000.0,Apartment,Residential,2.0,2.0,12000.0,Rent,Banashree,pbazaar-15400,0,0
800.0,Apartment,Residential,2.0,2.0,12000.0,Rent,Banashree,pbazaar-15401,0,0
980.0,Apartment,Residential,3.0,3.0,13000.0,Rent,Banashree,pbazaar-15402,0,0
1100.0,Apartment,Residential,3.0,3.0,25000.0,Rent,Baridhara,pbazaar-15403,0,0
1130.0,Apartment,Residential,2.0,3.0,16000.0,Rent,Banashree,pbazaar-15404,0,0
1035.0,Apartment,Residential,3.0,3.0,18500.0,Rent,Banashree,pbazaar-15405,0,0
1300.0,Apartment,Residential,2.0,2.0,20000.0,Rent,Banashree,pbazaar-15406,0,0
1100.0,Apartment,Residential,3.0,3.0,14000.0,Rent,Banashree,pbazaar-15407,0,0
750.0,Apartment,Residential,2.0,2.0,12000.0,Rent,Banashree,pbazaar-15408,0,0
600.0,Apartment,Residential,2.0,2.0,10000.0,Rent,Banashree,pbazaar-15409,0,0
1330.0,Apartment,Residential,3.0,3.0,20000.0,Rent,Banashree,pbazaar-15410,0,0
950.0,Apartment,Residential,2.0,2.0,14500.0,Rent,Banashree,pbazaar-15411,0,0
1000.0,Apartment,Residential,2.0,2.0,11000.0,Rent,Banashree,pbazaar-15412,0,0
700.0,Apartment,Residential,2.0,2.0,12000.0,Rent,Banashree,pbazaar-15413,0,0
500.0,Apartment,Residential,2.0,2.0,8000.0,Rent,Banashree,pbazaar-15414,0,0
700.0,Apartment,Residential,2.0,2.0,16000.0,Rent,Banashree,pbazaar-15415,0,0
1300.0,Apartment,Residential,3.0,3.0,25000.0,Rent,Banashree,pbazaar-15416,0,0
1000.0,Apartment,Residential,3.0,3.0,14000.0,Rent,Banashree,pbazaar-15417,0,0
1000.0,Apartment,Residential,3.0,3.0,16000.0,Rent,Banashree,pbazaar-15418,0,0
1750.0,Apartment,Residential,4.0,3.0,21000.0,Rent,Banashree,pbazaar-15419,0,0
900.0,Apartment,Residential,2.0,2.0,14000.0,Rent,Banashree,pbazaar-15420,0,0
1000.0,Apartment,Residential,3.0,3.0,15000.0,Rent,Banashree,pbazaar-15421,0,0
1500.0,Apartment,Residential,4.0,4.0,25000.0,Rent,Banashree,pbazaar-15422,0,0
1250.0,Apartment,Residential,3.0,3.0,22000.0,Rent,Tejgaon,pbazaar-15423,0,0
2150.0,Apartment,Residential,3.0,3.0,50000.0,Rent,Baridhara,pbazaar-15424,0,0
700.0,Apartment,Residential,2.0,1.0,13000.0,Rent,Khilgaon,pbazaar-15425,0,0
1000.0,Apartment,Residential,2.0,2.0,22000.0,Rent,Farmgate,pbazaar-15426,0,0
900.0,Apartment,Residential,2.0,2.0,10000.0,Rent,Banashree,pbazaar-15427,0,0
1210.0,Apartment,Residential,2.0,3.0,18000.0,Rent,Banashree,pbazaar-15428,0,0
400.0,Apartment,Residential,2.0,1.0,7000.0,Rent,Farmgate,pbazaar-15429,0,0
1750.0,Apartment,Residential,4.0,3.0,40000.0,Rent,Lalmatia,pbazaar-15430,0,0
650.0,Apartment,Residential,1.0,2.0,7500.0,Rent,Banashree,pbazaar-15431,0,0
1100.0,Apartment,Residential,3.0,3.0,18000.0,Rent,Banashree,pbazaar-15432,0,0
900.0,Apartment,Residential,3.0,2.0,18000.0,Rent,Mohammadpur ,pbazaar-15433,0,0
1100.0,Apartment,Residential,3.0,3.0,16000.0,Rent,Banashree,pbazaar-15434,0,0
800.0,Apartment,Residential,2.0,2.0,14000.0,Rent,Baridhara,pbazaar-15435,0,0
1250.0,Apartment,Residential,2.0,3.0,22000.0,Rent,Khilgaon,pbazaar-15436,0,0
400.0,Apartment,Residential,2.0,1.0,8000.0,Rent,Baridhara,pbazaar-15437,0,0
800.0,Apartment,Residential,2.0,2.0,10000.0,Rent,Baridhara,pbazaar-15438,0,0
2000.0,Apartment,Residential,3.0,3.0,38000.0,Rent,Baridhara,pbazaar-15439,0,0
1000.0,Apartment,Residential,2.0,2.0,15000.0,Rent,Banashree,pbazaar-15440,0,0
1850.0,Apartment,Residential,3.0,3.0,40000.0,Rent,Baridhara,pbazaar-15441,0,0
850.0,Apartment,Residential,2.0,2.0,13000.0,Rent,Khilgaon,pbazaar-15443,0,0
850.0,Apartment,Residential,2.0,2.0,14000.0,Rent,Khilgaon,pbazaar-15444,0,0
1405.0,Apartment,Residential,4.0,3.0,30000.0,Rent,Paltan,pbazaar-15445,0,0
700.0,Apartment,Residential,2.0,2.0,16000.0,Rent,Khilgaon,pbazaar-15446,0,0
1025.0,Apartment,Residential,3.0,3.0,22000.0,Rent,Paltan,pbazaar-15447,0,0
400.0,Apartment,Residential,1.0,1.0,12000.0,Rent,Khilgaon,pbazaar-15448,0,0
1550.0,Apartment,Residential,3.0,3.0,40000.0,Rent,Moghbazar,pbazaar-15449,0,0
1633.0,Apartment,Residential,3.0,3.0,30000.0,Rent,Paltan,pbazaar-15450,0,0
1780.0,Apartment,Residential,3.0,3.0,42000.0,Rent,Malibagh,pbazaar-15451,0,0
1100.0,Apartment,Residential,2.0,3.0,16000.0,Rent,Banashree,pbazaar-15452,0,0
700.0,Apartment,Residential,2.0,2.0,15000.0,Rent,Khilgaon,pbazaar-15453,0,0
700.0,Apartment,Residential,2.0,2.0,13000.0,Rent,Khilgaon,pbazaar-15454,0,0
650.0,Apartment,Residential,2.0,2.0,20000.0,Rent,Farmgate,pbazaar-15455,0,0
1300.0,Apartment,Residential,3.0,3.0,36000.0,Rent,Farmgate,pbazaar-15456,0,0
1350.0,Apartment,Residential,2.0,2.0,19000.0,Rent,Malibagh,pbazaar-15457,0,0
800.0,Apartment,Residential,2.0,2.0,16000.0,Rent,Farmgate,pbazaar-15459,0,0
800.0,Apartment,Residential,2.0,2.0,11000.0,Rent,Banashree,pbazaar-15460,0,0
650.0,Apartment,Residential,2.0,2.0,19000.0,Rent,Farmgate,pbazaar-15461,0,0
600.0,Apartment,Residential,1.0,2.0,11000.0,Rent,Khilgaon,pbazaar-15462,0,0
700.0,Apartment,Residential,2.0,2.0,14000.0,Rent,Mohammadpur ,pbazaar-15463,0,0
925.0,Apartment,Residential,2.0,2.0,18000.0,Rent,Moghbazar,pbazaar-15464,0,0
2160.0,Apartment,Residential,3.0,3.0,17000.0,Rent,Banashree,pbazaar-15465,0,0
500.0,Apartment,Residential,1.0,2.0,16000.0,Rent,Moghbazar,pbazaar-15467,0,0
800.0,Apartment,Residential,2.0,2.0,11000.0,Rent,Banashree,pbazaar-15468,0,0
800.0,Apartment,Residential,3.0,2.0,13000.0,Rent,Banashree,pbazaar-15469,0,0
1000.0,Apartment,Residential,2.0,3.0,17500.0,Rent,Mohammadpur ,pbazaar-15470,0,0
600.0,Apartment,Residential,1.0,2.0,16000.0,Rent,Mohammadpur ,pbazaar-15471,0,0
900.0,Apartment,Residential,2.0,2.0,12000.0,Rent,Khilgaon,pbazaar-15472,0,0
300.0,Apartment,Residential,1.0,1.0,9000.0,Rent,Mohammadpur ,pbazaar-15473,0,0
1100.0,Apartment,Residential,3.0,3.0,20000.0,Rent,Rampura,pbazaar-15474,0,0
700.0,Apartment,Residential,2.0,2.0,13000.0,Rent,Mohammadpur ,pbazaar-15475,0,0
800.0,Apartment,Residential,1.0,2.0,9000.0,Rent,Mohammadpur ,pbazaar-15476,0,0
850.0,Apartment,Residential,2.0,2.0,20000.0,Rent,Mohammadpur ,pbazaar-15477,0,0
1200.0,Apartment,Residential,3.0,3.0,16000.0,Rent,Mohammadpur ,pbazaar-15478,0,0
780.0,Apartment,Residential,2.0,2.0,16000.0,Rent,Malibagh,pbazaar-15479,0,0
850.0,Apartment,Residential,2.0,2.0,12000.0,Rent,Mohammadpur ,pbazaar-15480,0,0
900.0,Apartment,Residential,2.0,2.0,13000.0,Rent,Mohammadpur ,pbazaar-15481,0,0
700.0,Apartment,Residential,2.0,2.0,16000.0,Rent,Moghbazar,pbazaar-15482,0,0
1300.0,Apartment,Residential,3.0,3.0,18000.0,Rent,Banashree,pbazaar-15483,0,0
1000.0,Apartment,Residential,2.0,2.0,14000.0,Rent,Banashree,pbazaar-15484,0,0
955.0,Apartment,Residential,2.0,3.0,15000.0,Rent,Banashree,pbazaar-15485,0,0
1050.0,Apartment,Residential,2.0,3.0,15000.0,Rent,Banashree,pbazaar-15486,0,0
1400.0,Apartment,Residential,3.0,3.0,18000.0,Rent,Banashree,pbazaar-15487,0,0
1000.0,Apartment,Residential,3.0,3.0,15000.0,Rent,Banashree,pbazaar-15488,0,0
900.0,Apartment,Residential,2.0,3.0,15000.0,Rent,Banashree,pbazaar-15489,0,0
1200.0,Apartment,Residential,3.0,3.0,20000.0,Rent,Banashree,pbazaar-15490,0,0
1200.0,Apartment,Residential,3.0,3.0,19000.0,Rent,Banashree,pbazaar-15491,0,0
1000.0,Apartment,Residential,3.0,3.0,15000.0,Rent,Banashree,pbazaar-15492,0,0
800.0,Apartment,Residential,2.0,2.0,12500.0,Rent,Banashree,pbazaar-15493,0,0
1250.0,Apartment,Residential,3.0,3.0,20000.0,Rent,Moghbazar,pbazaar-15495,0,0
1200.0,Apartment,Residential,3.0,3.0,30000.0,Rent,Moghbazar,pbazaar-15496,0,0
700.0,Apartment,Residential,2.0,2.0,18000.0,Rent,Moghbazar,pbazaar-15497,0,0
1200.0,Apartment,Residential,3.0,3.0,15000.0,Rent,Banashree,pbazaar-15498,0,0
1000.0,Apartment,Residential,1.0,2.0,15000.0,Rent,Mohammadpur ,pbazaar-15499,0,0
1200.0,Apartment,Residential,3.0,3.0,30000.0,Rent,Moghbazar,pbazaar-15500,0,0
1400.0,Apartment,Residential,3.0,3.0,24000.0,Rent,Mohammadpur ,pbazaar-15501,0,0
1100.0,Apartment,Residential,3.0,3.0,12000.0,Rent,Banashree,pbazaar-15502,0,0
1300.0,Apartment,Residential,4.0,3.0,28000.0,Rent,Nikunja,pbazaar-15503,0,0
1100.0,Apartment,Residential,3.0,3.0,16000.0,Rent,Banashree,pbazaar-15504,0,0
700.0,Apartment,Residential,2.0,2.0,20000.0,Rent,Nikunja,pbazaar-15505,0,0
300.0,Apartment,Residential,2.0,1.0,8500.0,Rent,Nikunja,pbazaar-15506,0,0
850.0,Apartment,Residential,3.0,2.0,16000.0,Rent,Nikunja,pbazaar-15507,0,0
1550.0,Apartment,Residential,4.0,3.0,35000.0,Rent,Nikunja,pbazaar-15508,0,0
500.0,Apartment,Residential,2.0,2.0,20000.0,Rent,Nikunja,pbazaar-15509,0,0
1800.0,Apartment,Residential,2.0,1.0,35000.0,Rent,Nikunja,pbazaar-15510,0,0
900.0,Apartment,Residential,2.0,1.0,20000.0,Rent,Nikunja,pbazaar-15511,0,0
800.0,Apartment,Residential,2.0,2.0,14000.0,Rent,Nikunja,pbazaar-15512,0,0
800.0,Apartment,Residential,2.0,2.0,14000.0,Rent,Nikunja,pbazaar-15513,0,0
700.0,Apartment,Residential,2.0,2.0,16000.0,Rent,Nikunja,pbazaar-15514,0,0
1000.0,Apartment,Residential,3.0,3.0,14000.0,Rent,Banashree,pbazaar-15515,0,0
300.0,Apartment,Residential,3.0,2.0,10000.0,Rent,Banashree,pbazaar-15516,0,0
750.0,Apartment,Residential,2.0,2.0,11000.0,Rent,Mohammadpur ,pbazaar-15517,0,0
1215.0,Apartment,Residential,3.0,3.0,15000.0,Rent,Banashree,pbazaar-15518,0,0
700.0,Apartment,Residential,2.0,2.0,9000.0,Rent,Banashree,pbazaar-15519,0,0
800.0,Apartment,Residential,2.0,2.0,11000.0,Rent,Banashree,pbazaar-15520,0,0
1250.0,Apartment,Residential,3.0,3.0,24000.0,Rent,Banashree,pbazaar-15522,0,0
1200.0,Apartment,Residential,3.0,3.0,25000.0,Rent,Banashree,pbazaar-15523,0,0
1180.0,Apartment,Residential,2.0,3.0,20000.0,Rent,Banashree,pbazaar-15524,0,0
1200.0,Apartment,Residential,3.0,3.0,20000.0,Rent,Banashree,pbazaar-15525,0,0
1170.0,Apartment,Residential,3.0,3.0,14500.0,Rent,Banashree,pbazaar-15526,0,0
1250.0,Apartment,Residential,3.0,3.0,22000.0,Rent,Banashree,pbazaar-15527,0,0
1200.0,Apartment,Residential,3.0,3.0,25000.0,Rent,Banashree,pbazaar-15528,0,0
700.0,Apartment,Residential,2.0,2.0,13000.0,Rent,Banashree,pbazaar-15529,0,0
1000.0,Apartment,Residential,3.0,3.0,17000.0,Rent,Banashree,pbazaar-15530,0,0
1600.0,Apartment,Residential,2.0,2.0,17000.0,Rent,Nikunja,pbazaar-15531,0,0
800.0,Apartment,Residential,2.0,2.0,13000.0,Rent,Mohammadpur ,pbazaar-15532,0,0
1250.0,Apartment,Residential,3.0,3.0,20000.0,Rent,Banashree,pbazaar-15533,0,0
1200.0,Apartment,Residential,3.0,3.0,20000.0,Rent,Banashree,pbazaar-15534,0,0
800.0,Apartment,Residential,2.0,2.0,15000.0,Rent,Mohammadpur ,pbazaar-15535,0,0
300.0,Apartment,Residential,2.0,1.0,7500.0,Rent,Nikunja,pbazaar-15536,0,0
1000.0,Apartment,Residential,2.0,3.0,15000.0,Rent,Banashree,pbazaar-15537,0,0
400.0,Apartment,Residential,2.0,1.0,7500.0,Rent,Nikunja,pbazaar-15538,0,0
1700.0,Apartment,Residential,4.0,3.0,30000.0,Rent,Nikunja,pbazaar-15539,0,0
1300.0,Apartment,Residential,3.0,2.0,20000.0,Rent,Nikunja,pbazaar-15540,0,0
950.0,Apartment,Residential,3.0,2.0,19000.0,Rent,Nikunja,pbazaar-15541,0,0
2160.0,Apartment,Residential,4.0,3.0,16000.0,Rent,Nikunja,pbazaar-15542,0,0
700.0,Apartment,Residential,2.0,2.0,11000.0,Rent,Mirpur,pbazaar-15543,0,0
700.0,Apartment,Residential,2.0,2.0,13000.0,Rent,Banashree,pbazaar-15544,0,0
500.0,Apartment,Residential,2.0,1.0,10000.0,Rent,Banashree,pbazaar-15545,0,0
600.0,Apartment,Residential,2.0,2.0,12000.0,Rent,Mirpur,pbazaar-15546,0,0
650.0,Apartment,Residential,2.0,2.0,13000.0,Rent,Mirpur,pbazaar-15547,0,0
650.0,Apartment,Residential,2.0,2.0,12000.0,Rent,Mirpur,pbazaar-15548,0,0
600.0,Apartment,Residential,2.0,2.0,14000.0,Rent,Mirpur,pbazaar-15549,0,0
1150.0,Apartment,Residential,2.0,3.0,21500.0,Rent,Mirpur,pbazaar-15550,0,0
1300.0,Apartment,Residential,3.0,4.0,21000.0,Rent,Banashree,pbazaar-15551,0,0
700.0,Apartment,Residential,2.0,2.0,13500.0,Rent,Mirpur,pbazaar-15552,0,0
1600.0,Apartment,Residential,3.0,4.0,25000.0,Rent,Mirpur,pbazaar-15553,0,0
1400.0,Apartment,Residential,4.0,3.0,18000.0,Rent,Banashree,pbazaar-15554,0,0
1400.0,Apartment,Residential,3.0,3.0,17000.0,Rent,Banashree,pbazaar-15555,0,0
1800.0,Apartment,Residential,4.0,4.0,25000.0,Rent,Banashree,pbazaar-15556,0,0
1240.0,Apartment,Residential,3.0,3.0,15000.0,Rent,Banashree,pbazaar-15557,0,0
1000.0,Apartment,Residential,3.0,3.0,13000.0,Rent,Banashree,pbazaar-15558,0,0
1300.0,Apartment,Residential,3.0,3.0,16000.0,Rent,Banashree,pbazaar-15559,0,0
1200.0,Apartment,Residential,3.0,3.0,27000.0,Rent,Banashree,pbazaar-15560,0,0
1300.0,Apartment,Residential,2.0,3.0,17000.0,Rent,Banashree,pbazaar-15561,0,0
1150.0,Apartment,Residential,3.0,3.0,17500.0,Rent,Banashree,pbazaar-15562,0,0
800.0,Apartment,Residential,2.0,2.0,22800.0,Rent,Lalbag,pbazaar-15563,0,0
1100.0,Apartment,Residential,2.0,2.0,18000.0,Rent,Banashree,pbazaar-15564,0,0
750.0,Apartment,Residential,2.0,2.0,17000.0,Rent,Lalbag,pbazaar-15565,0,0
750.0,Apartment,Residential,2.0,2.0,22000.0,Rent,Lalbag,pbazaar-15566,0,0
750.0,Apartment,Residential,2.0,2.0,22000.0,Rent,Nikunja,pbazaar-15567,0,0
1050.0,Apartment,Residential,3.0,3.0,25000.0,Rent,New Market,pbazaar-15568,0,0
750.0,Apartment,Residential,3.0,2.0,17000.0,Rent,Nikunja,pbazaar-15569,0,0
700.0,Apartment,Residential,2.0,2.0,17500.0,Rent,Nikunja,pbazaar-15571,0,0
750.0,Apartment,Residential,2.0,2.0,22000.0,Rent,Nikunja,pbazaar-15572,0,0
700.0,Apartment,Residential,2.0,2.0,18000.0,Rent,Lalbag,pbazaar-15573,0,0
1000.0,Apartment,Residential,2.0,2.0,15000.0,Rent,Banashree,pbazaar-15575,0,0
1600.0,Apartment,Residential,3.0,3.0,26000.0,Rent,Banashree,pbazaar-15576,0,0
900.0,Apartment,Residential,1.0,2.0,11000.0,Rent,Banashree,pbazaar-15577,0,0
600.0,Apartment,Residential,1.0,2.0,11000.0,Rent,Mirpur,pbazaar-15578,0,0
600.0,Apartment,Residential,2.0,2.0,13000.0,Rent,Mirpur,pbazaar-15579,0,0
800.0,Apartment,Residential,2.0,2.0,13000.0,Rent,Dhanmondi,pbazaar-15580,0,0
1050.0,Apartment,Residential,3.0,3.0,18000.0,Rent,Mirpur,pbazaar-15581,0,0
1000.0,Apartment,Residential,2.0,2.0,20000.0,Rent,Dhanmondi,pbazaar-15582,0,0
700.0,Apartment,Residential,2.0,2.0,11000.0,Rent,Mirpur,pbazaar-15583,0,0
1600.0,Apartment,Residential,3.0,3.0,23000.0,Rent,Banashree,pbazaar-15584,0,0
900.0,Apartment,Residential,2.0,2.0,15500.0,Rent,Banashree,pbazaar-15585,0,0
1000.0,Apartment,Residential,2.0,2.0,14000.0,Rent,Mirpur,pbazaar-15586,0,0
800.0,Apartment,Residential,2.0,2.0,12500.0,Rent,Mirpur,pbazaar-15587,0,0
700.0,Apartment,Residential,2.0,2.0,12000.0,Rent,Banashree,pbazaar-15588,0,0
700.0,Apartment,Residential,2.0,2.0,8500.0,Rent,Mirpur,pbazaar-15589,0,0
700.0,Apartment,Residential,2.0,2.0,9500.0,Rent,Mirpur,pbazaar-15590,0,0
900.0,Apartment,Residential,2.0,2.0,16000.0,Rent,Banashree,pbazaar-15591,0,0
1300.0,Apartment,Residential,3.0,3.0,45000.0,Rent,Banashree,pbazaar-15592,0,0
1000.0,Apartment,Residential,2.0,3.0,15000.0,Rent,Banashree,pbazaar-15593,0,0
1712.0,Apartment,Residential,3.0,4.0,32000.0,Rent,Banashree,pbazaar-15594,0,0
1150.0,Apartment,Residential,2.0,2.0,20000.0,Rent,Banashree,pbazaar-15596,0,0
1000.0,Apartment,Residential,2.0,3.0,22000.0,Rent,Mohammadpur ,pbazaar-15597,0,0
500.0,Apartment,Residential,1.0,1.0,11500.0,Rent,Banashree,pbazaar-15598,0,0
900.0,Apartment,Residential,2.0,3.0,16500.0,Rent,Banashree,pbazaar-15599,0,0
800.0,Apartment,Residential,2.0,2.0,15000.0,Rent,Banashree,pbazaar-15600,0,0
1100.0,Apartment,Residential,3.0,3.0,17000.0,Rent,Banashree,pbazaar-15601,0,0
1140.0,Apartment,Residential,2.0,3.0,24000.0,Rent,Banashree,pbazaar-15602,0,0
1775.0,Apartment,Residential,3.0,3.0,50000.0,Rent,Niketan,pbazaar-15604,0,0
650.0,Apartment,Residential,2.0,2.0,23000.0,Rent,Lalbag,pbazaar-15605,0,0
850.0,Apartment,Residential,2.0,2.0,14000.0,Rent,Mohammadpur ,pbazaar-15606,0,0
550.0,Apartment,Residential,2.0,2.0,12000.0,Rent,New Market,pbazaar-15608,0,0
800.0,Apartment,Residential,2.0,2.0,14000.0,Rent,Mohammadpur ,pbazaar-15609,0,0
900.0,Apartment,Residential,2.0,2.0,22000.0,Rent,Lalbag,pbazaar-15610,0,0
1350.0,Apartment,Residential,3.0,3.0,26000.0,Rent,Mirpur,pbazaar-15611,0,0
1500.0,Apartment,Residential,3.0,3.0,32000.0,Rent,Niketan,pbazaar-15612,0,0
875.0,Apartment,Residential,2.0,2.0,16000.0,Rent,Mirpur,pbazaar-15613,0,0
600.0,Apartment,Residential,2.0,2.0,14000.0,Rent,Lalbag,pbazaar-15614,0,0
1400.0,Apartment,Residential,2.0,1.0,40000.0,Rent,Mirpur,pbazaar-15615,0,0
1200.0,Apartment,Residential,3.0,3.0,26000.0,Rent,Mirpur,pbazaar-15616,0,0
1120.0,Apartment,Residential,3.0,3.0,25000.0,Rent,Mirpur,pbazaar-15617,0,0
1695.0,Apartment,Residential,4.0,3.0,30000.0,Rent,Niketan,pbazaar-15618,0,0
1200.0,Apartment,Residential,3.0,3.0,20000.0,Rent,Mirpur,pbazaar-15619,0,0
800.0,Apartment,Residential,2.0,2.0,11000.0,Rent,Mirpur,pbazaar-15620,0,0
1500.0,Apartment,Residential,3.0,3.0,28000.0,Rent,Niketan,pbazaar-15621,0,0
800.0,Apartment,Residential,2.0,2.0,11000.0,Rent,Mirpur,pbazaar-15622,0,0
800.0,Apartment,Residential,2.0,2.0,10500.0,Rent,Mirpur,pbazaar-15623,0,0
1900.0,Apartment,Residential,3.0,3.0,45000.0,Rent,Dhanmondi,pbazaar-15624,0,0
500.0,Apartment,Residential,2.0,2.0,9500.0,Rent,Mirpur,pbazaar-15625,0,0
1100.0,Apartment,Residential,2.0,3.0,16000.0,Rent,Mirpur,pbazaar-15626,0,0
600.0,Apartment,Residential,3.0,2.0,13000.0,Rent,Mirpur,pbazaar-15627,0,0
1200.0,Apartment,Residential,3.0,3.0,19000.0,Rent,Mirpur,pbazaar-15628,0,0
1000.0,Apartment,Residential,2.0,2.0,20000.0,Rent,Mohammadpur ,pbazaar-15629,0,0
1388.0,Apartment,Residential,4.0,3.0,35000.0,Rent,Shyamoli,pbazaar-15630,0,0
650.0,Apartment,Residential,3.0,2.0,14000.0,Rent,Mirpur,pbazaar-15631,0,0
1250.0,Apartment,Residential,2.0,3.0,30000.0,Rent,Shyamoli,pbazaar-15632,0,0
1800.0,Apartment,Residential,2.0,3.0,17000.0,Rent,Mohammadpur ,pbazaar-15633,0,0
1200.0,Apartment,Residential,3.0,3.0,23000.0,Rent,Farmgate,pbazaar-15634,0,0
1300.0,Apartment,Residential,3.0,3.0,22000.0,Rent,Mirpur,pbazaar-15635,0,0
750.0,Apartment,Residential,2.0,2.0,15000.0,Rent,Mohammadpur ,pbazaar-15636,0,0
1350.0,Apartment,Residential,3.0,3.0,28000.0,Rent,Mohammadpur ,pbazaar-15637,0,0
750.0,Apartment,Residential,2.0,2.0,16000.0,Rent,Mohammadpur ,pbazaar-15638,0,0
1400.0,Apartment,Residential,3.0,3.0,27000.0,Rent,Mohammadpur ,pbazaar-15639,0,0
1200.0,Apartment,Residential,4.0,3.0,26000.0,Rent,Mohammadpur ,pbazaar-15640,0,0
1200.0,Apartment,Residential,2.0,2.0,13000.0,Rent,Mohammadpur ,pbazaar-15641,0,0
800.0,Apartment,Residential,2.0,2.0,20000.0,Rent,Mohammadpur ,pbazaar-15642,0,0
1200.0,Apartment,Residential,4.0,3.0,25000.0,Rent,Mirpur,pbazaar-15643,0,0
700.0,Apartment,Residential,2.0,2.0,11000.0,Rent,Mohammadpur ,pbazaar-15644,0,0
900.0,Apartment,Residential,3.0,3.0,14000.0,Rent,Mirpur,pbazaar-15645,0,0
1200.0,Apartment,Residential,4.0,3.0,16000.0,Rent,Mohammadpur ,pbazaar-15646,0,0
500.0,Apartment,Residential,2.0,3.0,11000.0,Rent,Mirpur,pbazaar-15647,0,0
1750.0,Apartment,Residential,3.0,4.0,22000.0,Rent,Mohammadpur ,pbazaar-15648,0,0
540.0,Apartment,Residential,1.0,2.0,11000.0,Rent,Mirpur,pbazaar-15649,0,0
1300.0,Apartment,Residential,2.0,2.0,18000.0,Rent,Mohammadpur ,pbazaar-15650,0,0
500.0,Apartment,Residential,2.0,2.0,10500.0,Rent,Mirpur,pbazaar-15651,0,0
650.0,Apartment,Residential,2.0,2.0,12000.0,Rent,Mirpur,pbazaar-15652,0,0
1450.0,Apartment,Residential,3.0,3.0,26000.0,Rent,Mirpur,pbazaar-15653,0,0
1800.0,Apartment,Residential,4.0,4.0,35000.0,Rent,Mirpur,pbazaar-15654,0,0
650.0,Apartment,Residential,2.0,2.0,10500.0,Rent,Mirpur,pbazaar-15655,0,0
600.0,Apartment,Residential,2.0,2.0,11000.0,Rent,Mirpur,pbazaar-15656,0,0
1100.0,Apartment,Residential,2.0,2.0,20000.0,Rent,Mirpur,pbazaar-15657,0,0
670.0,Apartment,Residential,2.0,2.0,12000.0,Rent,Mirpur,pbazaar-15658,0,0
700.0,Apartment,Residential,2.0,2.0,12000.0,Rent,Mirpur,pbazaar-15659,0,0
720.0,Apartment,Residential,2.0,2.0,13000.0,Rent,Mirpur,pbazaar-15660,0,0
600.0,Apartment,Residential,2.0,2.0,10000.0,Rent,Mirpur,pbazaar-15661,0,0
200.0,Apartment,Residential,2.0,1.0,8000.0,Rent,Mirpur,pbazaar-15662,0,0
1300.0,Apartment,Residential,2.0,2.0,11500.0,Rent,Mirpur,pbazaar-15663,0,0
100.0,Apartment,Residential,2.0,1.0,9000.0,Rent,Mirpur,pbazaar-15664,0,0
1000.0,Apartment,Residential,4.0,3.0,18500.0,Rent,Mirpur,pbazaar-15665,0,0
200.0,Apartment,Residential,1.0,1.0,6000.0,Rent,Mirpur,pbazaar-15666,0,0
700.0,Apartment,Residential,2.0,2.0,14000.0,Rent,Mirpur,pbazaar-15667,0,0
1200.0,Apartment,Residential,3.0,3.0,15000.0,Rent,Mohammadpur ,pbazaar-15669,0,0
1200.0,Apartment,Residential,4.0,3.0,20000.0,Rent,Mirpur,pbazaar-15670,0,0
650.0,Apartment,Residential,2.0,2.0,12000.0,Rent,Mirpur,pbazaar-15671,0,0
600.0,Apartment,Residential,1.0,2.0,10500.0,Rent,Mirpur,pbazaar-15672,0,0
1400.0,Apartment,Residential,4.0,3.0,33000.0,Rent,Mirpur,pbazaar-15673,0,0
650.0,Apartment,Residential,3.0,2.0,12000.0,Rent,Mirpur,pbazaar-15674,0,0
550.0,Apartment,Residential,3.0,2.0,12500.0,Rent,Mirpur,pbazaar-15675,0,0
1200.0,Apartment,Residential,3.0,3.0,13000.0,Rent,Mirpur,pbazaar-15676,0,0
800.0,Apartment,Residential,2.0,2.0,12000.0,Rent,Mirpur,pbazaar-15677,0,0
1150.0,Apartment,Residential,3.0,2.0,9000.0,Rent,Mohammadpur ,pbazaar-15678,0,0
800.0,Apartment,Residential,2.0,2.0,10000.0,Rent,Mirpur,pbazaar-15680,0,0
600.0,Apartment,Residential,2.0,2.0,12000.0,Rent,Mohammadpur ,pbazaar-15682,0,0
600.0,Apartment,Residential,2.0,2.0,13500.0,Rent,Mirpur,pbazaar-15683,0,0
