area,building_type,num_bath_rooms,price,purpose,locality,id,security_amenity_count,maintenance_or_cleaning_amenity_count,expendable_amenity_count,unclassify_amenity_count
1500.0,Apartment,3.0,8800000.0,Sale,Uttara,bproperty-7569,1,2,3,3
1584.0,Apartment,4.0,12000000.0,Sale,Mirpur,bproperty-7572,2,3,2,4
1175.0,Apartment,0.0,8200000.0,Sale,Mirpur,bproperty-7573,1,3,2,4
1578.0,Apartment,4.0,12000000.0,Sale,Mirpur,bproperty-7574,2,3,2,4
1335.0,Apartment,3.0,8800000.0,Sale,Mirpur,bproperty-7576,1,1,3,3
1250.0,Apartment,3.0,7000000.0,Sale,Rampura,bproperty-7580,1,0,4,4
1500.0,Apartment,4.0,9000000.0,Sale,Uttara,bproperty-7584,1,2,5,3
1190.0,Apartment,4.0,5200000.0,Sale,Mirpur,bproperty-7585,2,3,3,4
930.0,Apartment,0.0,3400000.0,Sale,Dakshin Khan,bproperty-7588,2,3,2,3
1450.0,Apartment,3.0,8700000.0,Sale,Mirpur,bproperty-7589,0,3,2,4
1450.0,Apartment,3.0,8700000.0,Sale,Mirpur,bproperty-7590,0,3,2,4
1450.0,Apartment,3.0,8700000.0,Sale,Mirpur,bproperty-7592,0,3,2,4
1110.0,Apartment,3.0,5500000.0,Sale,Mirpur,bproperty-7601,0,2,1,4
1370.0,Apartment,3.0,7500000.0,Sale,Malibagh,bproperty-7606,1,1,4,3
1200.0,Apartment,0.0,6600000.0,Sale,Mirpur,bproperty-7613,1,1,3,3
1495.0,Apartment,3.0,10500000.0,Sale,Maghbazar,bproperty-7614,1,0,4,4
1140.0,Apartment,3.0,5244000.0,Sale,Mirpur,bproperty-7616,0,3,1,4
950.0,Apartment,0.0,5700000.0,Sale,Mirpur,bproperty-7617,0,1,3,3
1395.0,Apartment,3.0,8091000.0,Sale,Mirpur,bproperty-7618,0,3,3,4
1200.0,Apartment,3.0,5000000.0,Sale,Mirpur,bproperty-7622,0,1,2,3
1365.0,Apartment,3.0,7000000.0,Sale,Mirpur,bproperty-7623,1,3,3,4
1650.0,Apartment,4.0,13500000.0,Sale,Bashundhara R-A,bproperty-7625,0,1,3,3
1400.0,Apartment,3.0,10500000.0,Sale,Bashundhara R-A,bproperty-7626,2,3,4,5
1430.0,Apartment,3.0,10500000.0,Sale,Malibagh,bproperty-7627,1,2,4,4
1100.0,Apartment,2.0,4200000.0,Sale,Mirpur,bproperty-7629,2,3,3,4
1130.0,Apartment,3.0,7200000.0,Sale,Mirpur,bproperty-7632,2,2,2,4
1131.0,Apartment,2.0,5600000.0,Sale,Mirpur,bproperty-7633,0,3,3,4
1378.0,Apartment,3.0,11000000.0,Sale,Shyamoli,bproperty-7638,2,2,4,3
1270.0,Apartment,3.0,8400000.0,Sale,Rampura,bproperty-7639,1,1,4,4
1200.0,Apartment,3.0,8000000.0,Sale,Mirpur,bproperty-7641,1,1,3,3
1400.0,Apartment,3.0,8000000.0,Sale,Mirpur,bproperty-7650,1,1,3,3
1000.0,Apartment,2.0,4500000.0,Sale,Mirpur,bproperty-7652,1,1,3,3
1000.0,Apartment,2.0,4700000.0,Sale,Mirpur,bproperty-7653,1,1,3,3
1200.0,Apartment,2.0,6000000.0,Sale,Mirpur,bproperty-7654,1,1,3,3
1100.0,Apartment,2.0,11000000.0,Sale,Mirpur,bproperty-7655,1,1,3,3
1150.0,Apartment,2.0,6000000.0,Sale,Mirpur,bproperty-7656,2,2,2,4
1050.0,Apartment,2.0,7875000.0,Sale,Shyamoli,bproperty-7657,2,2,3,4
1300.0,Apartment,3.0,8059999.999999999,Sale,Ibrahimpur,bproperty-7660,2,2,2,4
1350.0,Apartment,3.0,10500000.0,Sale,Cantonment,bproperty-7662,1,1,3,3
1325.0,Apartment,3.0,7275000.0,Sale,Mirpur,bproperty-7666,1,3,2,4
1485.0,Apartment,3.0,8316000.0,Sale,Mirpur,bproperty-7669,2,3,2,4
1075.0,Apartment,2.0,4730000.0,Sale,Mirpur,bproperty-7672,1,1,3,3
1450.0,Apartment,3.0,7000000.0,Sale,Mirpur,bproperty-7678,1,1,3,2
1100.0,Apartment,2.0,9000000.0,Sale,Mirpur,bproperty-7685,1,1,3,2
1400.0,Apartment,3.0,8500000.0,Sale,Mirpur,bproperty-7686,1,1,3,3
1260.0,Apartment,3.0,4158000.0,Sale,Dakshin Khan,bproperty-7689,2,3,2,4
1340.0,Apartment,3.0,7200000.0,Sale,Mirpur,bproperty-7695,1,1,3,2
1400.0,Apartment,3.0,7000000.0,Sale,Mirpur,bproperty-7697,1,1,3,2
1500.0,Apartment,3.0,13000000.0,Sale,Uttara,bproperty-7698,0,2,2,3
1075.0,Apartment,2.0,3800000.0,Sale,Mirpur,bproperty-7700,1,1,3,2
1150.0,Apartment,3.0,8000000.0,Sale,Bashundhara R-A,bproperty-7704,0,1,3,2
1500.0,Apartment,3.0,11000000.0,Sale,Uttara,bproperty-7705,0,2,2,2
1180.0,Apartment,3.0,6500000.0,Sale,Adabor,bproperty-7706,1,2,5,2
1100.0,Apartment,2.0,6500000.0,Sale,Mirpur,bproperty-7708,1,1,3,2
1310.0,Apartment,3.0,6600000.0,Sale,Adabor,bproperty-7710,1,2,5,2
1265.0,Apartment,3.0,8200000.0,Sale,Mirpur,bproperty-7712,1,1,3,2
1500.0,Apartment,3.0,9000000.0,Sale,Ibrahimpur,bproperty-7714,2,2,2,3
1710.0,Apartment,3.0,13000000.0,Sale,Bashundhara R-A,bproperty-7715,1,2,1,2
1590.0,Apartment,3.0,15100000.0,Sale,Uttara,bproperty-7718,1,1,2,2
1100.0,Apartment,2.0,4000000.0,Sale,Cantonment,bproperty-7721,1,1,3,2
1100.0,Apartment,2.0,3800000.0,Sale,Cantonment,bproperty-7722,1,1,3,2
1450.0,Apartment,3.0,10500000.0,Sale,Bashundhara R-A,bproperty-7723,1,1,3,3
1234.0,Apartment,3.0,5000000.0,Sale,Cantonment,bproperty-7724,1,2,3,2
1250.0,Apartment,2.0,5000000.0,Sale,Dakshin Khan,bproperty-7726,2,3,2,2
1225.0,Apartment,4.0,6800000.0,Sale,Dhanmondi,bproperty-7727,1,2,2,2
1850.0,Apartment,3.0,15000000.0,Sale,Bashundhara R-A,bproperty-7728,1,1,3,2
1882.0,Apartment,4.0,15000000.0,Sale,Uttara,bproperty-7729,0,2,0,2
1725.0,Apartment,4.0,12500000.0,Sale,Uttara,bproperty-7730,1,2,0,2
1460.0,Apartment,3.0,10500000.0,Sale,Bashundhara R-A,bproperty-7741,1,2,0,2
1700.0,Apartment,3.0,12000000.0,Sale,Uttara,bproperty-7743,1,2,0,2
868.0,Apartment,2.0,6200000.0,Sale,Uttara,bproperty-7744,1,2,0,2
1550.0,Apartment,3.0,10100000.0,Sale,Bashundhara R-A,bproperty-7746,1,1,3,2
1360.0,Apartment,0.0,12000000.0,Sale,Uttara,bproperty-7751,1,0,1,3
1310.0,Apartment,0.0,14500000.0,Sale,Bashundhara R-A,bproperty-7752,2,3,4,5
1100.0,Apartment,0.0,6000000.0,Sale,Mirpur,bproperty-7753,1,1,3,3
1170.0,Apartment,0.0,7134999.999999999,Sale,Mirpur,bproperty-7758,1,1,3,3
1174.0,Apartment,0.0,6570000.0,Sale,Mirpur,bproperty-7759,1,1,3,3
1150.0,Apartment,0.0,7000000.0,Sale,Rampura,bproperty-7765,1,1,3,4
1494.0,Apartment,4.0,13000000.0,Sale,Uttara,bproperty-7770,0,2,2,3
1100.0,Apartment,3.0,3800000.0,Sale,Mirpur,bproperty-7772,0,1,2,2
1100.0,Apartment,3.0,10000000.0,Sale,Mirpur,bproperty-7780,1,1,3,2
1100.0,Apartment,0.0,7700000.0,Sale,Mirpur,bproperty-7783,1,1,3,2
1650.0,Apartment,0.0,11500000.0,Sale,Aftab Nagar,bproperty-7785,0,2,3,2
1330.0,Apartment,0.0,5600000.0,Sale,Mirpur,bproperty-7786,0,2,0,3
1170.0,Apartment,0.0,6000000.0,Sale,Mirpur,bproperty-7787,1,3,2,3
1350.0,Apartment,0.0,6200000.0,Sale,Mirpur,bproperty-7788,0,2,0,3
1275.0,Apartment,3.0,6375000.0,Sale,Mirpur,bproperty-7789,1,1,3,2
1350.0,Apartment,0.0,7000000.0,Sale,Badda,bproperty-7791,0,2,1,2
950.0,Apartment,0.0,4200000.0,Sale,Mirpur,bproperty-7792,0,3,1,3
1185.0,Apartment,0.0,6000000.0,Sale,Mirpur,bproperty-7793,0,2,0,4
1280.0,Apartment,0.0,6400000.0,Sale,Mirpur,bproperty-7795,1,1,3,2
1250.0,Apartment,0.0,5500000.0,Sale,Mirpur,bproperty-7796,1,1,3,2
950.0,Apartment,2.0,4200000.0,Sale,Mirpur,bproperty-7797,0,3,1,3
1200.0,Apartment,3.0,12000000.0,Sale,Bashundhara R-A,bproperty-7798,0,1,3,2
1185.0,Apartment,0.0,6000000.0,Sale,Mirpur,bproperty-7801,2,3,2,3
1245.0,Apartment,3.0,4500000.0,Sale,Mirpur,bproperty-7802,1,1,3,2
1530.0,Apartment,0.0,14500000.0,Sale,Kalabagan,bproperty-7804,2,2,2,2
1050.0,Apartment,0.0,5500000.0,Sale,Mirpur,bproperty-7806,0,2,1,2
1300.0,Apartment,0.0,8000000.0,Sale,Mohammadpur,bproperty-7814,0,2,1,2
1384.0,Apartment,0.0,10800000.0,Sale,Eskaton,bproperty-7819,0,1,3,3
1318.0,Apartment,0.0,9500000.0,Sale,Shyamoli,bproperty-7820,1,3,2,3
1100.0,Apartment,2.0,4500000.0,Sale,Mirpur,bproperty-7825,0,2,1,3
1500.0,Apartment,3.0,11000000.0,Sale,Uttara,bproperty-7826,2,3,3,2
1200.0,Apartment,3.0,5500000.0,Sale,Mirpur,bproperty-7834,0,1,2,2
850.0,Apartment,2.0,2500000.0,Sale,Mirpur,bproperty-7839,0,3,0,3
1200.0,Apartment,0.0,5000000.0,Sale,Mirpur,bproperty-7840,1,2,0,4
1254.0,Apartment,3.0,6300000.0,Sale,Cantonment,bproperty-7841,1,1,3,2
1688.0,Apartment,3.0,14000000.0,Sale,Bashundhara R-A,bproperty-7843,0,1,3,2
1000.0,Apartment,0.0,5500000.0,Sale,Mirpur,bproperty-7844,0,3,2,3
1000.0,Apartment,0.0,5500000.0,Sale,Mirpur,bproperty-7845,0,3,2,3
1133.0,Apartment,0.0,4500000.0,Sale,Mirpur,bproperty-7847,1,3,2,3
1180.0,Apartment,2.0,6500000.0,Sale,Mirpur,bproperty-7849,1,3,2,3
1180.0,Apartment,0.0,6000000.0,Sale,Mirpur,bproperty-7850,1,3,2,3
1090.0,Apartment,0.0,5500000.0,Sale,Mirpur,bproperty-7853,0,1,3,2
1425.0,Apartment,0.0,9500000.0,Sale,Mirpur,bproperty-7856,1,1,3,2
1200.0,Apartment,0.0,6700000.0,Sale,Mirpur,bproperty-7857,1,2,3,2
1500.0,Apartment,0.0,6600000.0,Sale,Mirpur,bproperty-7858,2,2,2,4
1470.0,Apartment,0.0,11000000.0,Sale,Uttara,bproperty-7861,1,2,1,2
1400.0,Apartment,0.0,11000000.0,Sale,Bashundhara R-A,bproperty-7862,1,1,3,2
1000.0,Apartment,0.0,6700000.0,Sale,Banasree,bproperty-7864,0,2,1,2
1000.0,Apartment,2.0,4500000.0,Sale,Mirpur,bproperty-7865,1,3,1,3
1515.0,Apartment,0.0,10500000.0,Sale,Mirpur,bproperty-7866,2,3,2,3
1785.0,Apartment,0.0,12500000.0,Sale,Bashundhara R-A,bproperty-7867,1,2,2,2
1100.0,Apartment,2.0,9000000.0,Sale,Bashundhara R-A,bproperty-7869,1,2,1,2
1200.0,Apartment,3.0,6800000.0,Sale,Mirpur,bproperty-7871,2,3,2,3
1230.0,Apartment,0.0,10000000.0,Sale,Mirpur,bproperty-7875,1,3,2,3
1230.0,Apartment,0.0,10000000.0,Sale,Mirpur,bproperty-7876,1,3,2,3
1010.0,Apartment,2.0,6800000.0,Sale,Banasree,bproperty-7882,0,2,2,2
1050.0,Apartment,0.0,4500000.0,Sale,Mirpur,bproperty-7885,0,1,3,2
1115.0,Apartment,3.0,6000000.0,Sale,Mirpur,bproperty-7890,2,1,3,2
1133.0,Apartment,3.0,5000000.0,Sale,Mirpur,bproperty-7891,1,3,2,3
1115.0,Apartment,3.0,6000000.0,Sale,Mirpur,bproperty-7893,1,1,3,2
1427.0,Apartment,4.0,7500000.0,Sale,Mirpur,bproperty-7894,1,1,3,2
1100.0,Apartment,3.0,5500000.0,Sale,Mirpur,bproperty-7895,2,2,2,3
1300.0,Apartment,3.0,7600000.0,Sale,Kafrul,bproperty-7901,2,1,3,2
1270.0,Apartment,0.0,9300000.0,Sale,Uttara,bproperty-7905,1,0,0,2
1700.0,Apartment,0.0,12000000.0,Sale,Cantonment,bproperty-7908,1,1,3,2
1100.0,Apartment,3.0,4800000.0,Sale,Dakshin Khan,bproperty-7910,2,3,2,3
1050.0,Apartment,3.0,6000000.0,Sale,Mirpur,bproperty-7912,1,1,2,2
1300.0,Apartment,0.0,7500000.0,Sale,Mirpur,bproperty-7915,0,3,2,3
1200.0,Apartment,0.0,5800000.0,Sale,Dakshin Khan,bproperty-7916,1,3,2,3
1570.0,Apartment,3.0,12500000.0,Sale,Banasree,bproperty-7917,0,2,2,2
1083.0,Apartment,3.0,4700000.0,Sale,Dakshin Khan,bproperty-7918,2,3,2,2
1500.0,Apartment,0.0,7500000.0,Sale,Mirpur,bproperty-7920,1,1,3,2
1184.0,Apartment,3.0,5500000.0,Sale,Adabor,bproperty-7921,2,2,3,4
1450.0,Apartment,0.0,7500000.0,Sale,Mirpur,bproperty-7923,1,1,3,2
1382.0,Apartment,3.0,7200000.0,Sale,Shyamoli,bproperty-7924,1,2,1,2
1400.0,Apartment,4.0,12500000.0,Sale,Mohammadpur,bproperty-7927,1,2,2,2
1150.0,Apartment,0.0,5000000.0,Sale,Mirpur,bproperty-7938,1,0,0,2
1200.0,Apartment,3.0,6000000.0,Sale,Mirpur,bproperty-7939,1,3,2,3
1094.0,Apartment,2.0,4376000.0,Sale,Dakshin Khan,bproperty-7948,1,3,2,3
1500.0,Apartment,3.0,14000000.0,Sale,Bashundhara R-A,bproperty-7954,0,2,2,3
1074.0,Apartment,2.0,4800000.0,Sale,Mirpur,bproperty-7961,1,3,3,2
1575.0,Apartment,0.0,8500000.0,Sale,Mirpur,bproperty-7962,0,2,3,2
1040.0,Apartment,2.0,5000000.0,Sale,Mirpur,bproperty-7963,1,3,3,2
1600.0,Apartment,4.0,12200000.0,Sale,Mirpur,bproperty-7964,2,3,2,3
1108.0,Apartment,2.0,5500000.0,Sale,Mirpur,bproperty-7965,1,3,3,2
1449.0,Apartment,0.0,7500000.0,Sale,Mirpur,bproperty-7966,2,3,3,2
1215.0,Apartment,0.0,7000000.0,Sale,Mirpur,bproperty-7967,1,3,2,3
1210.0,Apartment,0.0,6000000.0,Sale,Maghbazar,bproperty-7968,2,1,1,2
1200.0,Apartment,0.0,5300000.0,Sale,Mirpur,bproperty-7969,0,3,1,3
1139.0,Apartment,0.0,5695000.0,Sale,Mirpur,bproperty-7972,1,1,3,2
1650.0,Apartment,0.0,13500000.0,Sale,Bashundhara R-A,bproperty-7973,1,2,2,2
1370.0,Apartment,3.0,8500000.0,Sale,Badda,bproperty-7980,1,2,3,3
1600.0,Apartment,0.0,13000000.0,Sale,Uttara,bproperty-7984,2,2,0,2
1325.0,Apartment,3.0,6500000.0,Sale,Mirpur,bproperty-7985,2,2,0,3
950.0,Apartment,2.0,4200000.0,Sale,Mirpur,bproperty-7989,0,3,1,3
1630.0,Apartment,3.0,9800000.0,Sale,Uttara,bproperty-7993,1,2,0,2
1000.0,Apartment,2.0,5100000.0,Sale,Mirpur,bproperty-7995,1,1,3,2
1000.0,Apartment,0.0,5100000.0,Sale,Mirpur,bproperty-7998,1,1,3,2
1360.0,Apartment,0.0,8000000.0,Sale,Mirpur,bproperty-8002,1,1,3,2
1250.0,Apartment,2.0,4500000.0,Sale,Dakshin Khan,bproperty-8004,2,3,2,2
1575.0,Apartment,3.0,7000000.0,Sale,Cantonment,bproperty-8007,0,1,2,2
900.0,Apartment,0.0,6200000.0,Sale,Tejgaon,bproperty-8011,1,2,0,3
1000.0,Apartment,0.0,6700000.0,Sale,Banasree,bproperty-8014,0,2,2,2
1150.0,Apartment,0.0,5000000.0,Sale,Mirpur,bproperty-8015,0,2,1,3
1060.0,Apartment,0.0,4500000.0,Sale,Mirpur,bproperty-8016,0,1,2,2
1390.0,Apartment,3.0,8500000.0,Sale,Shyamoli,bproperty-8018,1,3,2,3
1050.0,Apartment,0.0,4500000.0,Sale,Mirpur,bproperty-8023,0,2,0,4
1400.0,Apartment,0.0,9000000.0,Sale,Aftab Nagar,bproperty-8025,0,2,3,3
1350.0,Apartment,2.0,7000000.0,Sale,Mirpur,bproperty-8028,2,3,2,3
1530.0,Apartment,3.0,10900000.0,Sale,Bashundhara R-A,bproperty-8034,1,1,3,2
1090.0,Apartment,3.0,7700000.0,Sale,Bashundhara R-A,bproperty-8038,0,1,3,2
1100.0,Apartment,3.0,4500000.0,Sale,Dakshin Khan,bproperty-8039,2,3,2,3
1090.0,Apartment,3.0,7700000.0,Sale,Bashundhara R-A,bproperty-8040,0,0,3,4
1340.0,Apartment,3.0,6700000.0,Sale,Mirpur,bproperty-8041,1,1,3,2
1230.0,Apartment,3.0,6450000.0,Sale,Mirpur,bproperty-8043,2,2,2,3
1250.0,Apartment,3.0,6500000.0,Sale,Mirpur,bproperty-8044,2,2,2,3
1215.0,Apartment,3.0,5200000.0,Sale,Dakshin Khan,bproperty-8048,2,3,2,2
1350.0,Apartment,3.0,7500000.0,Sale,Mirpur,bproperty-8049,1,1,3,3
1150.0,Apartment,3.0,5000000.0,Sale,Mirpur,bproperty-8053,0,1,2,2
1600.0,Apartment,3.0,12000000.0,Sale,Bashundhara R-A,bproperty-8055,2,3,3,4
1482.0,Apartment,4.0,11100000.000000002,Sale,Mirpur,bproperty-8062,2,3,2,4
1370.0,Apartment,4.0,6965000.000000001,Sale,Cantonment,bproperty-8065,1,1,3,3
1170.0,Apartment,2.0,5500000.0,Sale,Mirpur,bproperty-8066,1,1,3,3
1211.0,Apartment,2.0,5000000.0,Sale,Mirpur,bproperty-8067,1,3,3,4
1310.0,Apartment,3.0,7205000.0,Sale,Mirpur,bproperty-8068,0,3,3,4
1120.0,Apartment,2.0,9000000.0,Sale,Mirpur,bproperty-8069,1,1,3,3
1050.0,Apartment,2.0,5500000.0,Sale,Kafrul,bproperty-8070,1,2,2,3
1250.0,Apartment,3.0,7000000.0,Sale,Mirpur,bproperty-8071,1,1,3,3
1050.0,Apartment,3.0,7500000.0,Sale,Mirpur,bproperty-8072,1,3,2,4
1260.0,Apartment,3.0,8000000.0,Sale,Mirpur,bproperty-8073,2,3,3,4
1150.0,Apartment,2.0,7500000.0,Sale,Tejgaon,bproperty-8074,0,0,2,3
1775.0,Apartment,0.0,14500000.0,Sale,Maghbazar,bproperty-8076,2,2,3,4
1050.0,Apartment,2.0,5330000.0,Sale,Mirpur,bproperty-8078,0,3,3,3
1350.0,Apartment,0.0,6300000.0,Sale,Rampura,bproperty-8079,2,1,4,3
1300.0,Apartment,3.0,7000000.0,Sale,Badda,bproperty-8081,1,2,1,3
1350.0,Apartment,3.0,7000000.0,Sale,Taltola,bproperty-8085,1,1,4,4
1050.0,Apartment,3.0,7500000.0,Sale,Adabor,bproperty-8086,0,1,2,4
1190.0,Apartment,0.0,5712000.0,Sale,Cantonment,bproperty-8087,1,1,3,3
1190.0,Apartment,0.0,5712000.0,Sale,Cantonment,bproperty-8088,1,1,3,3
1250.0,Apartment,0.0,10000000.0,Sale,Uttara,bproperty-8092,1,2,5,3
1235.0,Apartment,3.0,9000000.0,Sale,Bashundhara R-A,bproperty-8093,1,1,4,5
1600.0,Apartment,3.0,12000000.0,Sale,Bashundhara R-A,bproperty-8095,2,3,4,4
1750.0,Apartment,3.0,11100000.000000002,Sale,Badda,bproperty-8096,1,2,4,4
1305.0,Apartment,3.0,13899999.999999998,Sale,Badda,bproperty-8097,1,2,4,4
1207.0,Apartment,0.0,12900000.0,Sale,Badda,bproperty-8098,1,2,4,4
1207.0,Apartment,0.0,12900000.0,Sale,Badda,bproperty-8099,1,2,4,4
1207.0,Apartment,0.0,10500000.0,Sale,Badda,bproperty-8100,1,2,4,4
1207.0,Apartment,3.0,12900000.0,Sale,Badda,bproperty-8102,1,2,4,4
1000.0,Apartment,2.0,3700000.0,Sale,Dakshin Khan,bproperty-8106,2,3,2,4
1600.0,Apartment,0.0,12500000.0,Sale,Bashundhara R-A,bproperty-8109,2,3,4,4
1796.0,Apartment,4.0,14000000.0,Sale,Bashundhara R-A,bproperty-8110,2,3,4,5
1150.0,Apartment,0.0,5474000.0,Sale,Mirpur,bproperty-8116,0,2,0,4
1500.0,Apartment,0.0,8300000.0,Sale,Mirpur,bproperty-8118,2,2,5,3
1315.0,Apartment,0.0,7375000.0,Sale,Mirpur,bproperty-8119,2,2,5,3
1425.0,Apartment,0.0,7925000.0,Sale,Mirpur,bproperty-8120,2,2,5,3
1200.0,Apartment,3.0,6500000.0,Sale,Mirpur,bproperty-8122,1,1,4,3
1100.0,Apartment,0.0,5200000.0,Sale,Agargaon,bproperty-8123,1,2,2,5
1050.0,Apartment,3.0,4500000.0,Sale,Dakshin Khan,bproperty-8124,2,3,2,3
900.0,Apartment,0.0,4100000.0,Sale,Mirpur,bproperty-8126,0,1,2,3
850.0,Apartment,3.0,4000000.0,Sale,Adabor,bproperty-8127,0,1,1,4
1381.0,Apartment,3.0,6000000.0,Sale,Mirpur,bproperty-8128,0,2,1,3
1425.0,Apartment,0.0,9975000.0,Sale,Dhanmondi,bproperty-8132,1,1,3,3
950.0,Apartment,0.0,4000000.0,Sale,Mirpur,bproperty-8134,0,3,1,3
1250.0,Apartment,3.0,8200000.0,Sale,New Market,bproperty-8137,2,2,3,4
1500.0,Apartment,4.0,11000000.0,Sale,Bashundhara R-A,bproperty-8138,1,3,4,4
935.0,Apartment,2.0,5000000.0,Sale,Mohammadpur,bproperty-8139,0,2,1,3
1850.0,Apartment,3.0,14000000.0,Sale,Bashundhara R-A,bproperty-8140,2,3,4,5
1110.0,Apartment,2.0,6000000.0,Sale,Badda,bproperty-8141,1,2,4,4
1050.0,Apartment,0.0,5000000.0,Sale,Mirpur,bproperty-8142,1,2,4,3
1254.0,Apartment,0.0,8300000.0,Sale,Kalachandpur,bproperty-8144,0,1,4,4
1500.0,Apartment,3.0,11000000.0,Sale,Bashundhara R-A,bproperty-8145,2,2,4,4
900.0,Apartment,3.0,4000000.0,Sale,Mirpur,bproperty-8148,0,2,1,3
1200.0,Apartment,0.0,7500000.0,Sale,Banasree,bproperty-8149,0,1,3,4
1500.0,Apartment,3.0,11000000.0,Sale,Bashundhara R-A,bproperty-8151,2,2,4,4
1200.0,Apartment,0.0,6500000.0,Sale,Mirpur,bproperty-8156,2,2,4,3
1100.0,Apartment,3.0,6000000.0,Sale,Mirpur,bproperty-8157,2,2,2,4
1360.0,Apartment,3.0,7752000.0,Sale,Uttara,bproperty-8158,2,3,3,4
1235.0,Apartment,0.0,8500000.0,Sale,Mirpur,bproperty-8160,2,2,4,3
1250.0,Apartment,0.0,9000000.0,Sale,Mirpur,bproperty-8165,1,1,3,3
1250.0,Apartment,3.0,7200000.0,Sale,Shyamoli,bproperty-8168,2,1,3,4
1300.0,Apartment,3.0,5800000.0,Sale,Mirpur,bproperty-8172,1,1,4,3
1400.0,Apartment,3.0,6500000.0,Sale,Mirpur,bproperty-8173,1,1,4,3
1276.0,Apartment,2.0,4000000.0,Sale,Mirpur,bproperty-8175,0,2,2,3
1150.0,Apartment,0.0,5650000.0,Sale,Aftab Nagar,bproperty-8186,0,1,1,4
1350.0,Apartment,0.0,7900000.0,Sale,Aftab Nagar,bproperty-8187,0,1,1,4
1150.0,Apartment,2.0,6325000.0,Sale,Rampura,bproperty-8188,2,1,3,3
1150.0,Apartment,2.0,6325000.0,Sale,Rampura,bproperty-8189,2,1,3,3
1375.0,Apartment,0.0,8000000.0,Sale,Aftab Nagar,bproperty-8190,0,1,1,4
1250.0,Apartment,0.0,7300000.0,Sale,Aftab Nagar,bproperty-8193,0,1,1,4
1554.0,Apartment,3.0,13500000.0,Sale,Uttara,bproperty-8198,1,2,3,4
1200.0,Apartment,3.0,6000000.0,Sale,Mirpur,bproperty-8199,0,1,3,3
1670.0,Apartment,3.0,8000000.0,Sale,Mirpur,bproperty-8200,1,1,3,3
1250.0,Apartment,4.0,9500000.0,Sale,Bashundhara R-A,bproperty-8201,2,2,4,5
1070.0,Apartment,0.0,4600000.0,Sale,Mirpur,bproperty-8202,2,2,2,3
1190.0,Apartment,3.0,5950000.0,Sale,Mirpur,bproperty-8205,0,2,3,3
990.0,Apartment,3.0,4700000.0,Sale,Mirpur,bproperty-8206,1,1,4,3
1400.0,Apartment,3.0,7000000.0,Sale,Mirpur,bproperty-8207,0,2,4,3
1350.0,Apartment,0.0,6500000.0,Sale,Mirpur,bproperty-8211,1,1,3,3
1350.0,Apartment,0.0,6500000.0,Sale,Mirpur,bproperty-8212,1,1,3,3
1100.0,Apartment,0.0,5000000.0,Sale,Mirpur,bproperty-8216,0,2,4,3
1500.0,Apartment,0.0,9000000.0,Sale,Mirpur,bproperty-8217,1,3,3,3
960.0,Apartment,0.0,3700000.0,Sale,Dakshin Khan,bproperty-8219,1,3,5,3
1350.0,Apartment,0.0,10000000.0,Sale,Hatirpool,bproperty-8220,2,2,3,4
1285.0,Apartment,0.0,5500000.0,Sale,Mirpur,bproperty-8221,1,3,3,3
1080.0,Apartment,0.0,4200000.0,Sale,Mirpur,bproperty-8222,0,1,3,3
1100.0,Apartment,0.0,5000000.0,Sale,Mirpur,bproperty-8223,0,2,4,3
850.0,Apartment,0.0,7000000.0,Sale,Mirpur,bproperty-8228,2,2,4,3
1000.0,Apartment,0.0,5000000.0,Sale,Mirpur,bproperty-8231,0,1,1,3
1480.0,Apartment,0.0,9000000.0,Sale,Mirpur,bproperty-8234,0,3,3,3
1150.0,Apartment,0.0,5750000.0,Sale,Mirpur,bproperty-8238,0,1,3,3
1000.0,Apartment,2.0,6800000.0,Sale,Adabor,bproperty-8240,0,2,5,2
1455.0,Apartment,3.0,9800000.0,Sale,Adabor,bproperty-8241,1,2,6,2
1600.0,Apartment,3.0,12000000.0,Sale,Banasree,bproperty-8244,0,2,3,2
1250.0,Apartment,3.0,5500000.0,Sale,Mirpur,bproperty-8249,1,1,3,3
1750.0,Apartment,3.0,15000000.0,Sale,Bashundhara R-A,bproperty-8250,0,1,3,3
1705.0,Apartment,3.0,12000000.0,Sale,Badda,bproperty-8252,0,3,4,3
980.0,Apartment,3.0,5200000.0,Sale,Mirpur,bproperty-8253,2,3,3,4
1650.0,Apartment,3.0,15000000.0,Sale,Bashundhara R-A,bproperty-8254,0,1,3,3
1450.0,Apartment,3.0,7000000.0,Sale,Badda,bproperty-8255,2,2,3,5
1305.0,Apartment,3.0,13899999.999999998,Sale,Badda,bproperty-8262,1,2,4,4
1305.0,Apartment,3.0,11200000.000000002,Sale,Badda,bproperty-8263,1,2,4,4
1200.0,Apartment,3.0,6600000.0,Sale,Cantonment,bproperty-8264,1,1,3,3
1851.0,Apartment,3.0,13899999.999999998,Sale,Bashundhara R-A,bproperty-8265,2,1,4,5
1450.0,Apartment,3.0,13400000.0,Sale,Mohammadpur,bproperty-8266,1,2,5,4
1851.0,Apartment,4.0,13899999.999999998,Sale,Bashundhara R-A,bproperty-8267,2,3,4,4
1400.0,Apartment,3.0,8000000.0,Sale,Mirpur,bproperty-8270,1,1,3,3
1850.0,Apartment,3.0,9800000.0,Sale,Mirpur,bproperty-8271,1,1,3,3
