area,balconies,baths,bedroom,location,price,property_type,property_url,purpose,City,Area,Address,Mosque/Prayer Room-amenity,Parks-amenity,Telephone line-amenity,Solar panels-amenity,Bazaar-amenity,Garden-amenity,Generator-amenity,Hot water and heating-amenity,Security Alarm System-amenity,Inter com-amenity,School-amenity,Guest Parking-amenity,Satellite or cable TV-amenity,Fire Services-amenity,Graveyard-amenity,Gas Connection-amenity,Civil Defense-amenity,Pool-amenity,Play Ground-amenity,Lakes-amenity,null-amenity,Water Supply-amenity,Gas-amenity,Gymnasium-amenity,Police Box-amenity,Universities-amenity,Banks-amenity,CCTV-amenity,Cylinder Gas-amenity,Self Water supply-amenity,Fire exit-amenity,WASA connection-amenity,Servent Room-amenity,Electronic security-amenity,Electricity-amenity,Security-amenity,College-amenity,Eid congregation place-amenity,Fire Protection-amenity,Hospital-amenity,Servent Toilet-amenity,Post Office-amenity,Wi-Fi connectivity-amenity,Lift-amenity,Mosque-amenity
1225.0,1.0,3.0,3.0,"Pahartali , Chittagong",4900000.0,Residential,https://www.bdhousing.com/details/244809/1225-sqft-3-beds-almost-ready-apartment-flats-sale-pahartali,Sale,,,"Pahartali , Chittagong",No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No
1950.0,4.0,3.0,3.0,"Banani , Dhaka",45000.0,Residential,https://www.bdhousing.com/details/243692/1950%20sqft%2C%20Banani%20-%20concot,Rent,Dhaka,Banani,,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No
1150.0,2.0,2.0,3.0,"Agargaon , Dhaka",0.0,Residential,https://www.bdhousing.com/details/244052/1150-sft-semi-furnished-apt-mirpur-60-feet,Sale,Dhaka,Agargaon,,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,No
2200.0,3.0,4.0,3.0,"Gulshan 02 , Dhaka",,Residential,https://www.bdhousing.com/details/245784/2200-sqft-3-beds-ready-apartment-flats-sale-gulshan-02,Sale,Dhaka,,Gulshan 02 ,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No
,,,,"Bashundhara R/A , Dhaka",,Residential,https://www.bdhousing.com/details/245336/3-katha-ready-residential-plot-sale-bashundhara,Sale,Dhaka,,Bashundhara R/A ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2100.0,4.0,4.0,3.0,"Aftab Nagar , Dhaka",,Residential,https://www.bdhousing.com/details/245279/2100-sqft-3-beds-apartment-flats-sale-bashundhara,Sale,Dhaka,Aftab Nagar,,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,Yes,No
3400.0,6.0,6.0,6.0,"Bashundhara R/A , Dhaka",,Residential,https://www.bdhousing.com/details/245322/3400-sqft-6-beds-sale-bashundhara,Sale,Dhaka,,Bashundhara R/A ,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,Yes,Yes,No
6152.0,6.0,6.0,5.0,"Gulshan 02 , Dhaka",,Residential,https://www.bdhousing.com/details/230620/6152-sqft-5-beds-under-construction-flat-for-sale-at-gulshan,Sale,Dhaka,,Gulshan 02 ,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
1890.0,3.0,3.0,3.0,"Uttara , Dhaka",17100000.0,Residential,https://www.bdhousing.com/details/243553/1890-sqft-3-beds-under-construction-apartment-flats-for-sale-at-uttara,Sale,Dhaka,Uttara,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
1700.0,3.0,4.0,3.0,"Bashundhara R/A , Dhaka",,Residential,https://www.bdhousing.com/details/245390/almost-ready-apartment-flats-sale-bashundhara,Sale,Dhaka,,Bashundhara R/A ,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,No
2935.0,5.0,4.0,4.0,"Bashundhara R/A , Dhaka",,Residential,https://www.bdhousing.com/details/245309/4-beds-apartment-flats-sale-bashundhara,Sale,Dhaka,,Bashundhara R/A ,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
,,,,"Mohammadpur , Dhaka",2000000.0,Residential,https://www.bdhousing.com/details/245780/3-katha-under-development-residential-plot-sale-mohammadpur,Sale,Dhaka,Mohammadpur,,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
12000.0,6.0,6.0,6.0,"test , Chittagong",300000.0,Residential,https://www.bdhousing.com/details/243929/12000-sqft-6-beds-independent-house-rent-test,Rent,,,"Test , Chittagong",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes
700.0,,1.0,3.0,"Mirpur 6 , Dhaka",12000.0,Residential,https://www.bdhousing.com/details/244060/700-sqft-3-beds-independent-house-rent-mirpur-6,Rent,Dhaka,,Mirpur 6 ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No
,,,,"Uttara , Dhaka",,Residential,https://www.bdhousing.com/details/244852/3-katha-ready-residential-plot-sale-uttara-15,Sale,Dhaka,Uttara,,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
2200.0,,,,"Tikatuli , Dhaka",65000.0,Commercial,https://www.bdhousing.com/details/243773/2200-sqft-office-space-for-rent-at-tikatuli,Rent,Dhaka,,Tikatuli ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
3000.0,,,,"Narayangonj Sadar , Narayanganj",60000.0,Commercial,https://www.bdhousing.com/details/244655/3000-sqft-office-space-rent-narayangonj-sadar,Rent,,Narayanganj,Narayangonj Sadar ,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes
1200.0,1.0,2.0,3.0,"Kamalapur , Dhaka",20000.0,Residential,https://www.bdhousing.com/details/244525/1200-sqft-3bed-family-flat-july,Rent,Dhaka,,Kamalapur ,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
1600.0,3.0,4.0,3.0,"Bashundhara R/A , Dhaka",40000.0,Residential,https://www.bdhousing.com/details/244537/1600-sqft-3-beds-apartment-flats-rent-bashundhara,Rent,Dhaka,,Bashundhara R/A ,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No
1500.0,1.0,2.0,2.0,"Baridhara , Dhaka",60000.0,Residential,https://www.bdhousing.com/details/244626/1500-sqft-2-beds-apartment-flats-rent-baridhara,Rent,Dhaka,Baridhara,,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes
1500.0,3.0,4.0,3.0,"Rampura , Dhaka",30000.0,Residential,https://www.bdhousing.com/details/245091/1500-sqft-3-beds-apartment-flats-rent-rampura,Rent,Dhaka,Rampura,,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No
1000.0,2.0,2.0,3.0,"Matuail , Dhaka",11000.0,Residential,https://www.bdhousing.com/details/245181/1000-sqft-3-beds-apartment-flats-rent-matuail,Rent,Dhaka,,Matuail ,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes
2250.0,2.0,5.0,3.0,"Banani , Dhaka",90000.0,Residential,https://www.bdhousing.com/details/243983/2250-sqft-3-beds-apartment-flats-rent-banani,Rent,Dhaka,Banani,,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No
1225.0,1.0,2.0,5.0,"Jatrabari , Dhaka",10000.0,Residential,https://www.bdhousing.com/details/243687/Jatrabari%20-%20REHANA%20VILLA,Rent,Dhaka,,Jatrabari ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No
1800.0,4.0,4.0,3.0,"Bashundhara R/A , Dhaka",45000.0,Residential,https://www.bdhousing.com/details/244119/1800-sqft-3-beds-apartment-flats-rent-bashundhara,Rent,Dhaka,,Bashundhara R/A ,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No
1530.0,3.0,3.0,3.0,"Cornelhat , Chittagong",20000.0,Residential,https://www.bdhousing.com/details/244014/3-beds-apartment-flats-rent-cornelhat,Rent,,,"Cornelhat , Chittagong",No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No
800.0,,1.0,2.0,"Baridhara , Dhaka",60000.0,Residential,https://www.bdhousing.com/details/245141/2-beds-apartment-flats-rent-baridhara,Rent,Dhaka,Baridhara,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
2750.0,,,,"Uttara , Dhaka",260000.0,Commercial,https://www.bdhousing.com/details/243793/2750-sqft-office-space-rent-uttara,Rent,Dhaka,Uttara,,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No
1225.0,2.0,3.0,3.0,"Pallabi , Dhaka",25000.0,Residential,https://www.bdhousing.com/details/244602/1500-sqft-3-beds-apartment-flats-rent-pallabi,Rent,Dhaka,,Pallabi ,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes
973.0,2.0,3.0,3.0,"Badda , Dhaka",,Residential,https://www.bdhousing.com/details/243974/4-beds-ready-apartment-flats-sale-badda,Sale,Dhaka,Badda,,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No
1200.0,2.0,3.0,3.0,"Khilgaon , Dhaka",23000.0,Residential,https://www.bdhousing.com/details/243753/1200-sqft-3-beds-apartment-flats-for-rent-at-khilgaon,Rent,Dhaka,Khilgaon,,Yes,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes
,,,,"Shewrapara , Dhaka",7500000.0,Residential,https://www.bdhousing.com/details/245758/ready-residential-plot-sale-shewrapara,Sale,Dhaka,,Shewrapara ,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
1300.0,,,,"Tejgaon , Dhaka",40000.0,Commercial,https://www.bdhousing.com/details/245180/1300-sqft-office-space-rent-tejgaon,Rent,Dhaka,Tejgaon,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No
,,,,"Shewrapara , Dhaka",7500000.0,Residential,https://www.bdhousing.com/details/245759/3-katha-ready-residential-plot-sale-shewrapara,Sale,Dhaka,,Shewrapara ,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
1200.0,,1.0,1.0,"Adabor , Dhaka",20000.0,Residential,https://www.bdhousing.com/details/244098/1200-sqft-1-bed-apartment-flats-for-rent-at-adabor,Rent,Dhaka,Adabor,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1467.0,4.0,3.0,3.0,"Mohammadpur , Dhaka",,Residential,https://www.bdhousing.com/details/244058/1467sft-flat-sale,Sale,Dhaka,Mohammadpur,,No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No
1695.0,3.0,3.0,3.0,"Bashundhara R/A , Dhaka",,Residential,https://www.bdhousing.com/details/243194/1695-sqft-3-beds-under-construction-apartment-flats-for-sale-at-bashundhara-r-a,Sale,Dhaka,,Bashundhara R/A ,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No
1300.0,2.0,3.0,3.0,"Pirerbag , Dhaka",6700000.0,Residential,https://www.bdhousing.com/details/245660/1300-sqft-3-beds-ready-apartment-flats-sale-pirerbag,Sale,Dhaka,,Pirerbag ,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
1750.0,3.0,4.0,4.0,"Mohammadpur , Dhaka",9975000.0,Residential,https://www.bdhousing.com/details/243757/1750-sqft-ready-apartment-flats-sale-mohammadpur,Sale,Dhaka,Mohammadpur,,No,No,Yes,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No
20.0,,,,"Kakrail , Dhaka",1300000.0,Commercial,https://www.bdhousing.com/details/245379/hotel-okada-international-three-star-hotel-share-sales,Sale,Dhaka,Kakrail,,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes
1400.0,4.0,4.0,3.0,"Mohammadpur , Dhaka",7500000.0,Residential,https://www.bdhousing.com/details/245060/3-beds-almost-ready-apartment-flats-sale-mohammadpur,Sale,Dhaka,Mohammadpur,,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No
1300.0,2.0,3.0,3.0,"Pirerbag , Dhaka",7480000.0,Residential,https://www.bdhousing.com/details/245763/ready-apartment-flats-sale-pirerbag,Sale,Dhaka,,Pirerbag ,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
3322.0,6.0,5.0,5.0,"Banani , Dhaka",41500000.0,Residential,https://www.bdhousing.com/details/245590/3322-sqft-5-beds-ready-duplex-apartment-for-sale-at-banani,Sale,Dhaka,Banani,,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,No
,,,,"Shewrapara , Dhaka",7500000.0,Residential,https://www.bdhousing.com/details/245657/3-katha-used-residential-plot-for-sale-at-shewrapara,Sale,Dhaka,,Shewrapara ,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
1920.0,4.0,4.0,3.0,"Mirpur 6 , Dhaka",15000000.0,Residential,https://www.bdhousing.com/details/245652/1920-sqft-3-beds-ready-apartment-flats-for-sale-at-mirpur-6,Sale,Dhaka,,Mirpur 6 ,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
2700.0,5.0,5.0,4.0,"Savar , Dhaka",,Residential,https://www.bdhousing.com/details/245610/2700-sqft-4-beds-apartment-flats-sale-savar,Sale,Dhaka,Savar,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
900.0,1.0,3.0,3.0,"Mirpur 14 , Dhaka",0.0,Residential,https://www.bdhousing.com/details/244536/900-sqft-3-beds-ready-apartment-flats-sale,Sale,Dhaka,,Mirpur 14 ,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No
1535.0,1.0,3.0,3.0,"Khulshi , Chittagong",6217000.0,Residential,https://www.bdhousing.com/details/244131/1535-sqft-3-beds-ready-apartment-flats-for-sale-at-khulshi,Sale,,Khulshi, Chittagong,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No
,,,,"Bandar , Chittagong",,Commercial,https://www.bdhousing.com/details/244688/4500-katha-ready-agriculture-farm-land-sale-bandar,Sale,,,"Bandar , Chittagong",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
,,,,"Savar , Dhaka",2000000.0,Residential,https://www.bdhousing.com/details/235395/3-katha-ready-residential-plot-for-sale-at-savar,Sale,Dhaka,Savar,,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
1200.0,2.0,3.0,3.0,"Keraniganj , Dhaka",2400000.0,Residential,https://www.bdhousing.com/details/244472/1200-sqft-3-beds-upcoming-apartment-flats-sale-keraniganj,Sale,Dhaka,Keraniganj,,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No
1475.0,3.0,4.0,3.0,"Moghbazar , Dhaka",10000000.0,Residential,https://www.bdhousing.com/details/244654/1475-sqft-3-beds-used-apartment-flats-sale-moghbazar,Sale,Dhaka,,Moghbazar ,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No
2197.0,3.0,5.0,4.0,"Bashundhara R/A , Dhaka",20800000.0,Residential,https://www.bdhousing.com/details/245257/4-beds-apartment-flats-sale-bashundhara,Sale,Dhaka,,Bashundhara R/A ,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
2000.0,3.0,4.0,4.0,"Bashundhara R/A , Dhaka",19000000.0,Residential,https://www.bdhousing.com/details/245526/2000-sft-south-face-apartments-sale-bashundhara,Sale,Dhaka,,Bashundhara R/A ,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No
1912.0,1.0,3.0,3.0,"Eskaton , Dhaka",,Residential,https://www.bdhousing.com/details/233109/1912-sqft-3-beds-under-construction-flats-for-sale-at-eskaton,Sale,Dhaka,Eskaton,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
6753.0,6.0,6.0,6.0,"Mohammadpur , Dhaka",,Residential,https://www.bdhousing.com/details/245183/sale-in-residential-mohammadpur,Sale,Dhaka,Mohammadpur,,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes
4900.0,,6.0,6.0,"Mohammadpur , Dhaka",,Residential,https://www.bdhousing.com/details/243664/4900-sqft-6-beds-used-apartment-flats-for-sale-at-mohammadpur,Sale,Dhaka,Mohammadpur,,No,No,Yes,No,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No
6660.0,,1.0,1.0,"Dhanmondi , Dhaka",,Residential,https://www.bdhousing.com/details/245587/6660-sqft-1-bed-under-construction-apartment-flats-for-sale-at-dhanmondi,Sale,Dhaka,Dhanmondi,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
1325.0,3.0,3.0,3.0,"Savar , Dhaka",,Residential,https://www.bdhousing.com/details/244574/2700-sqft-4-beds-under-construction-apartment-flats-for-sale-at-savar,Sale,Dhaka,Savar,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1200.0,2.0,2.0,3.0,"Rupnagar , Dhaka",,Residential,https://www.bdhousing.com/details/245331/600-sqft-2-beds-ready-apartment-flats-for-sale-at-rupnagar,Sale,Dhaka,,Rupnagar ,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No
1250.0,2.0,3.0,3.0,"Keraniganj , Dhaka",3888000.0000000005,Residential,https://www.bdhousing.com/details/243721/%E0%A6%AB-%E0%A6%B2-%E0%A6%AF-%E0%A6%9F-%E0%A6%89%E0%A6%A0-%E0%A6%93-%E0%A6%95-%E0%A6%B8-%E0%A6%A4-%E0%A6%9A-%E0%A6%B2-%E0%A6%A4-%E0%A6%AA-%E0%A6%B0%E0%A6%AC-%E0%A6%A8,Sale,Dhaka,Keraniganj,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
