id,area,building_type,building_nature,num_bath_rooms,num_bed_rooms,price,purpose,city,locality,relaxation_amenity_count,security_amenity_count,maintenance_or_cleaning_amenity_count,social_amenity_count,expendable_amenity_count,service_staff_amenity_count,unclassify_amenity_count,division,zone,price_log
bproperty-6804,3960.0,Residential Plot,Residential,2.8394139279668438,0.0,16500000.0,Sale,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,16.61887093887081
bproperty-6806,1250.0,Apartment,Residential,2.0,3.0,7500000.0,Sale,Dhaka,Mohammadpur,1,1,2,1,2,0,5,Dhaka,Mohammadpur,15.830413578506539
bproperty-6807,1152.0,Apartment,Residential,3.0,3.0,5500000.0,Sale,Dhaka,Khilgaon,0,0,1,0,3,0,4,Dhaka,Khilgaon,15.520258650202699
bproperty-6808,1155.0,Apartment,Residential,3.0,3.0,7430000.0,Sale,Dhaka,Mohammadpur,0,1,2,0,3,0,4,Dhaka,Mohammadpur,15.821036416693943
bproperty-6809,1000.0,Apartment,Residential,3.0,3.0,6000000.0,Sale,Dhaka,Bashundhara R-A,0,1,1,0,4,0,4,Dhaka,Bashundhara R/A,15.60727002719233
bproperty-6810,800.0,Apartment,Residential,2.0,2.0,4800000.0,Sale,Dhaka,Bashundhara R-A,0,1,1,0,1,0,4,Dhaka,Bashundhara R/A,15.38412647587812
bproperty-6811,1100.0,Apartment,Residential,2.0,3.0,4950000.0,Sale,Dhaka,Mirpur,0,2,2,0,4,0,3,Dhaka,Mirpur,15.414898134544874
bproperty-6812,1100.0,Apartment,Residential,2.0,3.0,4950000.0,Sale,Dhaka,Mirpur,0,2,2,0,4,0,3,Dhaka,Mirpur,15.414898134544874
bproperty-6813,1100.0,Apartment,Residential,2.0,3.0,4950000.0,Sale,Dhaka,Mirpur,0,2,2,0,4,0,3,Dhaka,Mirpur,15.414898134544874
bproperty-6814,1000.0,Apartment,Residential,3.0,3.0,6000000.0,Sale,Dhaka,Bashundhara R-A,0,1,1,0,3,0,4,Dhaka,Bashundhara R/A,15.60727002719233
bproperty-6815,1100.0,Apartment,Residential,2.0,3.0,4950000.0,Sale,Dhaka,Mirpur,0,2,2,0,4,0,3,Dhaka,Mirpur,15.414898134544874
bproperty-6816,1280.0,Apartment,Residential,3.0,3.0,6700000.0,Sale,Dhaka,Mohammadpur,1,1,1,1,2,0,6,Dhaka,Mohammadpur,15.717618084361195
bproperty-6817,1100.0,Apartment,Residential,2.0,3.0,4950000.0,Sale,Dhaka,Mirpur,0,2,2,0,4,0,3,Dhaka,Mirpur,15.414898134544874
bproperty-6818,1200.0,Apartment,Residential,3.0,3.0,5400000.0,Sale,Dhaka,Mirpur,0,2,2,0,4,0,3,Dhaka,Mirpur,15.501909511534503
bproperty-6819,1200.0,Apartment,Residential,3.0,3.0,5400000.0,Sale,Dhaka,Mirpur,0,2,2,0,4,0,3,Dhaka,Mirpur,15.501909511534503
bproperty-6820,1200.0,Apartment,Residential,3.0,3.0,5400000.0,Sale,Dhaka,Mirpur,0,2,2,0,4,0,3,Dhaka,Mirpur,15.501909511534503
bproperty-6821,1200.0,Apartment,Residential,3.0,3.0,5400000.0,Sale,Dhaka,Mirpur,0,2,2,0,4,0,3,Dhaka,Mirpur,15.501909511534503
bproperty-6822,1200.0,Apartment,Residential,3.0,3.0,5400000.0,Sale,Dhaka,Mirpur,0,2,2,0,4,0,3,Dhaka,Mirpur,15.501909511534503
bproperty-6823,1100.0,Apartment,Residential,2.0,3.0,4950000.0,Sale,Dhaka,Mirpur,0,2,2,0,4,0,3,Dhaka,Mirpur,15.414898134544874
bproperty-6824,1100.0,Apartment,Residential,2.0,3.0,4950000.0,Sale,Dhaka,Mirpur,0,2,2,0,4,0,3,Dhaka,Mirpur,15.414898134544874
bproperty-6825,1100.0,Apartment,Residential,2.0,3.0,4950000.0,Sale,Dhaka,Mirpur,0,2,2,0,4,0,3,Dhaka,Mirpur,15.414898134544874
bproperty-6826,1100.0,Apartment,Residential,2.0,3.0,4950000.0,Sale,Dhaka,Mirpur,0,2,2,0,4,0,3,Dhaka,Mirpur,15.414898134544874
bproperty-6827,1100.0,Apartment,Residential,2.0,3.0,4950000.0,Sale,Dhaka,Mirpur,0,2,2,0,4,0,3,Dhaka,Mirpur,15.414898134544874
bproperty-6828,1100.0,Apartment,Residential,2.0,3.0,4950000.0,Sale,Dhaka,Mirpur,0,2,2,0,4,0,3,Dhaka,Mirpur,15.414898134544874
bproperty-6829,1100.0,Apartment,Residential,2.0,3.0,4950000.0,Sale,Dhaka,Mirpur,0,2,2,0,4,0,3,Dhaka,Mirpur,15.414898134544874
bproperty-6830,1100.0,Apartment,Residential,2.0,3.0,4950000.0,Sale,Dhaka,Mirpur,0,2,2,0,4,0,3,Dhaka,Mirpur,15.414898134544874
bproperty-6831,1100.0,Apartment,Residential,2.0,3.0,4950000.0,Sale,Dhaka,Mirpur,0,2,2,0,4,0,3,Dhaka,Mirpur,15.414898134544874
bproperty-6832,1100.0,Apartment,Residential,2.0,3.0,4950000.0,Sale,Dhaka,Mirpur,0,2,2,0,4,0,3,Dhaka,Mirpur,15.414898134544874
bproperty-6833,360.0,Residential Plot,Residential,2.8394139279668438,0.0,3000000.0,Sale,Dhaka,Mohammadpur,0,0,0,0,0,0,0,Dhaka,Mohammadpur,14.914122846632385
bproperty-6834,1441.0,Apartment,Residential,3.0,3.0,5764000.0,Sale,Dhaka,Uttar Khan,0,0,3,0,5,0,3,Dhaka,Dakshin Khan,15.56714223610155
bproperty-6835,950.0,Apartment,Residential,2.0,2.0,4800000.0,Sale,Dhaka,Rampura,0,1,0,0,3,0,4,Dhaka,Khilgaon,15.38412647587812
bproperty-6836,990.0,Apartment,Residential,2.0,2.0,3960000.0,Sale,Chattogram,29 No. West Madarbari Ward,0,1,0,0,2,0,3,Chattogram,Chattogram City,15.191754583230663
bproperty-6837,1035.0,Apartment,Residential,2.0,3.0,3726000.0,Sale,Chattogram,4 No Chandgaon Ward,0,0,0,0,0,0,3,Chattogram,Chattogram City,15.13084583014367
bproperty-6838,2350.0,Apartment,Residential,4.0,4.0,22000000.0,Sale,Dhaka,Bashundhara R-A,0,2,3,0,4,0,5,Dhaka,Bashundhara R/A,16.90655301132259
bproperty-6839,825.0,Apartment,Residential,2.0,2.0,3500000.0,Sale,Dhaka,Mirpur,0,1,2,0,3,0,3,Dhaka,Mirpur,15.068273526459642
bproperty-6840,1100.0,Apartment,Residential,2.0,2.0,5000000.0,Sale,Dhaka,Banasree,0,2,2,0,5,0,3,Dhaka,Khilgaon,15.424948470398375
bproperty-6843,1228.0,Apartment,Residential,3.0,3.0,4912000.0,Sale,Dhaka,Uttar Khan,0,0,3,0,5,0,3,Dhaka,Dakshin Khan,15.407191748809115
bproperty-6844,1000.0,Apartment,Residential,2.0,2.0,6500000.0,Sale,Dhaka,Tejgaon,0,2,2,0,2,0,4,Dhaka,Tejgaon,15.687312734865866
bproperty-6845,1430.0,Apartment,Residential,3.0,3.0,7000000.0,Sale,Chattogram,Khulshi,0,1,2,0,1,0,3,Chattogram,Chattogram City,15.761420707019587
bproperty-6846,1350.0,Apartment,Residential,3.0,3.0,6575000.0,Sale,Dhaka,Mohammadpur,1,1,1,1,3,0,5,Dhaka,Mohammadpur,15.698785136028102
bproperty-6847,1250.0,Apartment,Residential,3.0,3.0,6125000.0,Sale,Dhaka,Mohammadpur,1,1,1,1,3,0,5,Dhaka,Mohammadpur,15.627889314395064
bproperty-6848,1350.0,Apartment,Residential,3.0,3.0,5586000.0,Sale,Dhaka,Ibrahimpur,0,0,2,0,3,0,4,Dhaka,Mirpur,15.535774025487258
bproperty-6849,1250.0,Apartment,Residential,3.0,3.0,5800000.0,Sale,Dhaka,Mohammadpur,1,1,1,1,3,0,7,Dhaka,Mohammadpur,15.573368475516649
bproperty-6850,1235.0,Apartment,Residential,3.0,3.0,5928000.0,Sale,Dhaka,Kachukhet,0,1,2,0,3,0,4,Dhaka,Mirpur,15.59519744595806
bproperty-6851,1445.0,Apartment,Residential,3.0,3.0,6936000.0,Sale,Dhaka,Kachukhet,0,1,2,0,3,0,4,Dhaka,Mirpur,15.752235797442514
bproperty-6852,1445.0,Apartment,Residential,3.0,3.0,6936000.0,Sale,Dhaka,Kachukhet,0,1,2,0,3,0,4,Dhaka,Mirpur,15.752235797442514
bproperty-6853,1320.0,Apartment,Residential,3.0,3.0,6336000.0,Sale,Dhaka,Kachukhet,0,1,2,0,3,0,3,Dhaka,Mirpur,15.661758212476398
bproperty-6854,900.0,Apartment,Residential,2.0,2.0,4950000.0,Sale,Dhaka,Mohammadpur,0,0,3,1,3,0,5,Dhaka,Mohammadpur,15.414898134544874
bproperty-6855,1350.0,Apartment,Residential,2.0,4.0,7425000.0,Sale,Dhaka,Agargaon,0,1,2,0,2,0,3,Dhaka,Sher-E-Bangla Nagar,15.820363242653038
bproperty-6856,1828.0,Apartment,Residential,4.0,4.0,10500000.0,Sale,Dhaka,Mohammadpur,0,0,3,1,3,0,5,Dhaka,Mohammadpur,16.166885815127753
bproperty-6857,1360.0,Apartment,Residential,3.0,3.0,5000000.0,Sale,Chattogram,Halishahar,0,1,2,0,1,0,3,Chattogram,Chattogram City,15.424948470398375
bproperty-6858,1150.0,Apartment,Residential,2.0,3.0,6325000.0,Sale,Dhaka,Agargaon,0,1,2,0,2,0,3,Dhaka,Sher-E-Bangla Nagar,15.660020592577858
bproperty-6859,2880.0,Residential Plot,Residential,2.8394139279668438,0.0,15000000.0,Sale,Dhaka,Bashundhara R-A,0,0,0,0,0,0,1,Dhaka,Bashundhara R/A,16.523560759066484
bproperty-6860,2160.0,Residential Plot,Residential,2.8394139279668438,0.0,14500000.0,Sale,Chattogram,9 No. North Pahartali Ward,0,0,0,0,0,0,0,Chattogram,Chattogram City,16.489659207390805
bproperty-6861,1150.0,Apartment,Residential,2.0,3.0,6325000.0,Sale,Dhaka,Agargaon,0,1,2,0,2,0,3,Dhaka,Sher-E-Bangla Nagar,15.660020592577858
bproperty-6862,1150.0,Apartment,Residential,2.0,3.0,6325000.0,Sale,Dhaka,Agargaon,0,1,2,0,2,0,3,Dhaka,Sher-E-Bangla Nagar,15.660020592577858
bproperty-6863,1150.0,Apartment,Residential,2.0,3.0,6325000.0,Sale,Dhaka,Agargaon,0,1,2,0,2,0,3,Dhaka,Sher-E-Bangla Nagar,15.660020592577858
bproperty-6865,1150.0,Apartment,Residential,2.0,3.0,6325000.0,Sale,Dhaka,Agargaon,0,1,2,0,2,0,3,Dhaka,Sher-E-Bangla Nagar,15.660020592577858
bproperty-6866,650.0,Apartment,Residential,2.0,2.0,3200000.0,Sale,Dhaka,Mirpur,0,0,1,0,1,0,3,Dhaka,Mirpur,14.978661367769956
bproperty-6867,1026.0,Apartment,Residential,3.0,3.0,4309000.0,Sale,Dhaka,Ibrahimpur,0,1,2,0,3,0,4,Dhaka,Mirpur,15.276216416597975
bproperty-6868,1700.0,Apartment,Residential,3.0,3.0,8500000.0,Sale,Dhaka,Mirpur,0,1,1,0,2,0,3,Dhaka,Mirpur,15.955576721460545
bproperty-6869,1090.0,Apartment,Residential,3.0,3.0,4578000.0,Sale,Dhaka,Ibrahimpur,0,1,2,0,3,0,4,Dhaka,Mirpur,15.336772779494648
bproperty-6870,1313.0,Apartment,Residential,3.0,3.0,6000000.0,Sale,Chattogram,Bayazid,0,2,2,2,1,0,3,Chattogram,Chattogram City,15.60727002719233
bproperty-6871,1040.0,Apartment,Residential,2.0,3.0,5000000.0,Sale,Dhaka,Mirpur,0,2,2,0,2,0,4,Dhaka,Mirpur,15.424948470398375
bproperty-6872,1265.0,Apartment,Residential,2.0,3.0,5500000.0,Sale,Dhaka,Mirpur,0,1,1,0,4,0,3,Dhaka,Mirpur,15.520258650202699
bproperty-6873,1160.0,Apartment,Residential,2.0,3.0,6000000.0,Sale,Dhaka,Mirpur,0,1,1,0,3,0,3,Dhaka,Mirpur,15.60727002719233
bproperty-6874,1280.0,Apartment,Residential,2.0,3.0,6000000.0,Sale,Dhaka,Mirpur,0,0,3,0,1,0,4,Dhaka,Mirpur,15.60727002719233
bproperty-6875,816.0,Apartment,Residential,2.0,2.0,4080000.0,Sale,Dhaka,Ibrahimpur,0,1,2,0,3,0,4,Dhaka,Mirpur,15.221607546380344
bproperty-6876,3600.0,Residential Plot,Residential,2.8394139279668438,0.0,16000000.0,Sale,Chattogram,Patenga,0,0,0,0,0,0,0,Chattogram,Chattogram City,16.588099280204055
bproperty-6877,1310.0,Apartment,Residential,3.0,3.0,6812000.0,Sale,Dhaka,Mirpur,0,2,2,0,2,0,4,Dhaka,Mirpur,15.734196320764715
bproperty-6878,850.0,Apartment,Residential,2.0,2.0,3570000.0000000005,Sale,Dhaka,Mirpur,0,1,2,0,0,0,4,Dhaka,Mirpur,15.088076153755821
bproperty-6879,850.0,Apartment,Residential,2.0,2.0,3570000.0000000005,Sale,Dhaka,Mirpur,0,1,2,0,0,0,4,Dhaka,Mirpur,15.088076153755821
bproperty-6880,2200.0,Apartment,Residential,5.0,4.0,21000000.0,Sale,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,16.860032995687696
bproperty-6881,1454.0,Apartment,Residential,3.0,3.0,7100000.0,Sale,Dhaka,Kachukhet,0,1,2,0,3,0,4,Dhaka,Mirpur,15.775605342011543
bproperty-6882,1250.0,Apartment,Residential,3.0,3.0,6000000.0,Sale,Dhaka,Kachukhet,0,0,2,0,2,0,4,Dhaka,Mirpur,15.60727002719233
bproperty-6883,1470.0,Apartment,Residential,3.0,3.0,6500000.0,Sale,Chattogram,Bayazid,0,1,1,0,0,0,3,Chattogram,Chattogram City,15.687312734865866
bproperty-6884,2160.0,Residential Plot,Residential,2.8394139279668438,0.0,22500000.0,Sale,Dhaka,Bashundhara R-A,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A,16.929025867174648
bproperty-6885,1040.0,Apartment,Residential,3.0,3.0,4264000.0,Sale,Dhaka,Ibrahimpur,0,1,2,0,2,0,4,Dhaka,Mirpur,15.265718244827818
bproperty-6886,1450.0,Apartment,Residential,4.0,3.0,11000000.0,Sale,Dhaka,Bashundhara R-A,0,2,3,0,4,0,4,Dhaka,Bashundhara R/A,16.213405830762646
bproperty-6887,1207.0,Apartment,Residential,3.0,3.0,10500000.0,Sale,Dhaka,Badda,0,1,2,0,4,0,4,Dhaka,Badda,16.166885815127753
bproperty-6888,1475.0,Apartment,Residential,3.0,3.0,15500000.0,Sale,Dhaka,Badda,0,1,2,0,4,0,4,Dhaka,Badda,16.556350581889475
bproperty-6889,950.0,Apartment,Residential,2.0,2.0,3895000.000000001,Sale,Dhaka,Ibrahimpur,0,1,2,0,2,0,4,Dhaka,Mirpur,15.175204237286986
bproperty-6890,1375.0,Apartment,Residential,3.0,3.0,14600000.0,Sale,Dhaka,Badda,0,1,2,0,4,0,4,Dhaka,Badda,16.496532086678563
bproperty-6891,1208.0,Apartment,Residential,3.0,3.0,10500000.0,Sale,Dhaka,Badda,0,1,2,0,4,0,4,Dhaka,Badda,16.166885815127753
bproperty-6892,1050.0,Apartment,Residential,3.0,3.0,7500000.0,Sale,Dhaka,Mirpur,0,1,3,0,2,0,4,Dhaka,Mirpur,15.830413578506539
bproperty-6893,1256.0,Apartment,Residential,3.0,3.0,5700000.0,Sale,Chattogram,Double Mooring,0,0,1,0,1,0,4,Chattogram,Chattogram City,15.555976732804778
bproperty-6894,1600.0,Apartment,Residential,3.0,3.0,6500000.0,Sale,Chattogram,Halishahar,0,1,1,1,1,0,3,Chattogram,Chattogram City,15.687312734865866
bproperty-6895,1300.0,Apartment,Residential,2.0,2.0,9300000.0,Sale,Dhaka,Mohammadpur,0,2,1,0,5,0,4,Dhaka,Mohammadpur,16.045524958123483
bproperty-6896,650.0,Apartment,Residential,2.0,2.0,2100000.0,Sale,Dhaka,Mirpur,0,0,3,0,2,0,3,Dhaka,Mirpur,14.557447902693651
bproperty-6897,1700.0,Apartment,Residential,4.0,3.0,15000000.0,Sale,Dhaka,Bashundhara R-A,0,2,3,0,4,0,4,Dhaka,Bashundhara R/A,16.523560759066484
bproperty-6898,1550.0,Apartment,Residential,3.0,3.0,10100000.0,Sale,Dhaka,Bashundhara R-A,0,1,1,0,2,0,3,Dhaka,Bashundhara R/A,16.12804598181149
bproperty-6899,1000.0,Apartment,Residential,2.0,2.0,4500000.0,Sale,Dhaka,Dakshin Khan,0,2,3,0,2,0,4,Dhaka,Dakshin Khan,15.319587954740548
bproperty-6900,1253.0,Apartment,Residential,3.0,2.0,11000000.0,Sale,Dhaka,Bashundhara R-A,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A,16.213405830762646
bproperty-6901,1851.0,Apartment,Residential,4.0,3.0,13899999.999999998,Sale,Dhaka,Bashundhara R-A,0,2,3,0,4,0,4,Dhaka,Bashundhara R/A,16.44739939810092
bproperty-6902,1000.0,Apartment,Residential,2.0,2.0,4500000.0,Sale,Dhaka,Dakshin Khan,0,2,3,0,2,0,3,Dhaka,Dakshin Khan,15.319587954740548
bproperty-6903,1175.0,Apartment,Residential,3.0,3.0,6463000.0,Sale,Dhaka,Mirpur,0,2,2,0,2,0,4,Dhaka,Mirpur,15.681604164245032
bproperty-6904,1268.0,Apartment,Residential,3.0,3.0,9700000.0,Sale,Dhaka,Mohammadpur,0,1,2,0,3,0,4,Dhaka,Mohammadpur,16.08763644347361
bproperty-6905,855.0,Apartment,Residential,2.0,2.0,4702000.0,Sale,Dhaka,Mirpur,0,2,2,0,2,0,4,Dhaka,Mirpur,15.363498508082152
bproperty-6906,2200.0,Apartment,Residential,5.0,4.0,12500000.0,Sale,Dhaka,Mirpur,0,1,1,0,3,0,3,Dhaka,Mirpur,16.34123920227253
bproperty-6908,2300.0,Apartment,Residential,3.0,3.0,22000000.0,Sale,Dhaka,Dhanmondi,0,2,3,3,5,0,3,Dhaka,Dhanmondi,16.90655301132259
bproperty-6910,2200.0,Apartment,Residential,4.0,3.0,20000000.0,Sale,Dhaka,Mirpur,0,1,1,0,3,0,3,Dhaka,Mirpur,16.811242831518264
bproperty-6911,905.0,Apartment,Residential,2.0,2.0,4073000.0,Sale,Dhaka,Mirpur,0,1,1,0,3,0,3,Dhaka,Mirpur,15.21989038663055
bproperty-6912,850.0,Apartment,Residential,2.0,2.0,3825000.0,Sale,Dhaka,Mirpur,0,1,1,0,3,0,3,Dhaka,Mirpur,15.157069025242773
bproperty-6913,850.0,Apartment,Residential,2.0,2.0,3570000.0000000005,Sale,Dhaka,Mirpur,0,1,1,0,3,0,3,Dhaka,Mirpur,15.088076153755821
bproperty-6914,1200.0,Apartment,Residential,4.0,3.0,6600000.0,Sale,Dhaka,Mirpur,0,1,1,0,3,0,3,Dhaka,Mirpur,15.702580206996654
bproperty-6915,1200.0,Apartment,Residential,3.0,3.0,6500000.0,Sale,Dhaka,Joar Sahara,0,1,2,0,3,0,4,Dhaka,Khilkhet,15.687312734865866
bproperty-6916,1350.0,Apartment,Residential,3.0,3.0,6500000.0,Sale,Dhaka,Mirpur,0,1,1,0,3,0,3,Dhaka,Mirpur,15.687312734865866
bproperty-6917,645.0,Apartment,Residential,2.0,2.0,2600000.0,Sale,Dhaka,Mirpur,0,0,1,0,1,0,4,Dhaka,Mirpur,14.77102200299171
bproperty-6918,1470.0,Apartment,Residential,3.0,3.0,9800000.0,Sale,Dhaka,Badda,0,0,3,0,4,0,3,Dhaka,Badda,16.0978929436408
bproperty-6919,1515.0,Apartment,Residential,3.0,3.0,7272000.0,Sale,Chattogram,Halishahar,0,0,1,0,1,0,4,Chattogram,Chattogram City,15.799541914839452
bproperty-6920,1240.0,Apartment,Residential,3.0,3.0,6200000.0,Sale,Dhaka,Dakshin Khan,0,2,3,0,2,0,3,Dhaka,Dakshin Khan,15.64005985001532
bproperty-6921,1100.0,Apartment,Residential,3.0,3.0,6200000.0,Sale,Dhaka,Mirpur,0,1,1,0,3,0,3,Dhaka,Mirpur,15.64005985001532
bproperty-6923,1450.0,Apartment,Residential,4.0,3.0,11500000.0,Sale,Dhaka,Bashundhara R-A,0,2,3,0,3,0,4,Dhaka,Bashundhara R/A,16.25785759333348
bproperty-6924,1173.0,Apartment,Residential,3.0,3.0,6230000.0,Sale,Dhaka,Kachukhet,0,2,2,0,2,0,4,Dhaka,Mirpur,15.644886890763637
bproperty-6925,1154.0,Apartment,Residential,3.0,3.0,6500000.0,Sale,Dhaka,Mirpur,0,2,1,0,3,0,3,Dhaka,Mirpur,15.687312734865866
bproperty-6926,1200.0,Apartment,Residential,3.0,3.0,6000000.0,Sale,Dhaka,Mirpur,0,0,1,0,3,0,3,Dhaka,Mirpur,15.60727002719233
bproperty-6927,1467.0,Apartment,Residential,3.0,3.0,7102000.0,Sale,Dhaka,Mirpur,0,1,2,2,3,0,3,Dhaka,Mirpur,15.77588699248517
bproperty-6928,1200.0,Apartment,Residential,3.0,3.0,7500000.0,Sale,Dhaka,Mirpur,0,2,2,2,3,0,3,Dhaka,Mirpur,15.830413578506539
bproperty-6929,600.0,Apartment,Residential,2.0,2.0,2880000.0,Sale,Dhaka,Dakshin Khan,0,2,3,0,2,0,3,Dhaka,Dakshin Khan,14.873300852112129
bproperty-6930,1114.0,Apartment,Residential,3.0,3.0,4456000.0,Sale,Dhaka,Dakshin Khan,0,2,3,0,2,0,3,Dhaka,Dakshin Khan,15.309762060589257
bproperty-6931,2250.0,Apartment,Residential,3.0,3.0,12000000.0,Sale,Chattogram,East Nasirabad,0,2,3,0,2,0,5,Chattogram,Chattogram City,16.300417207752275
bproperty-6932,1000.0,Apartment,Residential,3.0,3.0,4800000.0,Sale,Dhaka,Dakshin Khan,0,2,3,0,2,0,4,Dhaka,Dakshin Khan,15.38412647587812
bproperty-6933,600.0,Apartment,Residential,2.0,2.0,2880000.0,Sale,Dhaka,Dakshin Khan,0,2,3,0,2,0,4,Dhaka,Dakshin Khan,14.873300852112129
bproperty-6934,2200.0,Apartment,Residential,4.0,3.0,17000000.0,Sale,Dhaka,Mirpur,0,1,1,0,3,0,3,Dhaka,Mirpur,16.64872390202049
bproperty-6935,2300.0,Apartment,Residential,4.0,3.0,18000000.0,Sale,Dhaka,Mirpur,0,1,1,0,3,0,3,Dhaka,Mirpur,16.70588231586044
bproperty-6936,1045.0,Apartment,Residential,2.0,2.0,4702000.0,Sale,Chattogram,Bayazid,0,1,1,1,1,0,3,Chattogram,Chattogram City,15.363498508082152
bproperty-6937,2200.0,Apartment,Residential,5.0,4.0,18000000.0,Sale,Dhaka,Mirpur,0,2,1,0,3,0,3,Dhaka,Mirpur,16.70588231586044
bproperty-6938,1450.0,Apartment,Residential,4.0,3.0,11500000.0,Sale,Dhaka,Bashundhara R-A,0,2,3,0,3,0,4,Dhaka,Bashundhara R/A,16.25785759333348
bproperty-6939,1400.0,Apartment,Residential,3.0,3.0,9000000.0,Sale,Dhaka,Aftab Nagar,0,0,2,0,3,0,3,Dhaka,Khilgaon,16.012735135300492
bproperty-6940,1275.0,Apartment,Residential,3.0,3.0,7000000.0,Sale,Dhaka,Mirpur,0,0,2,0,0,0,4,Dhaka,Mirpur,15.761420707019587
bproperty-6942,2250.0,Apartment,Residential,4.0,4.0,19000000.0,Sale,Dhaka,Bashundhara R-A,0,0,1,0,3,0,3,Dhaka,Bashundhara R/A,16.759949537130716
bproperty-6943,1165.0,Apartment,Residential,3.0,3.0,6900000.0,Sale,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,15.747031969567487
bproperty-6944,1320.0,Apartment,Residential,4.0,4.0,6000000.0,Sale,Dhaka,Mirpur,0,0,3,0,1,0,4,Dhaka,Mirpur,15.60727002719233
bproperty-6945,1380.0,Apartment,Residential,3.0,3.0,9000000.0,Sale,Dhaka,Mirpur,0,1,1,0,3,0,3,Dhaka,Mirpur,16.012735135300492
bproperty-6946,1300.0,Apartment,Residential,3.0,3.0,9200000.0,Sale,Dhaka,Ibrahimpur,0,2,2,0,2,0,4,Dhaka,Mirpur,16.034714042019267
bproperty-6947,1232.0,Apartment,Residential,3.0,3.0,7300000.0,Sale,Dhaka,Badda,0,0,2,0,1,0,3,Dhaka,Badda,15.80338490611862
bproperty-6948,1000.0,Apartment,Residential,2.0,3.0,5000000.0,Sale,Dhaka,Mohammadpur,0,1,2,0,5,0,3,Dhaka,Mohammadpur,15.424948470398375
bproperty-6949,1075.0,Apartment,Residential,2.0,3.0,4100000.0,Sale,Dhaka,Mirpur,0,2,2,0,2,0,4,Dhaka,Mirpur,15.226497531674536
bproperty-6950,1600.0,Apartment,Residential,4.0,3.0,11000000.0,Sale,Dhaka,Bashundhara R-A,0,0,1,0,3,0,3,Dhaka,Bashundhara R/A,16.213405830762646
bproperty-6951,800.0,Apartment,Residential,2.0,2.0,2800000.0,Sale,Dhaka,Dakshin Khan,0,2,3,0,2,0,3,Dhaka,Dakshin Khan,14.845129975145433
bproperty-6952,1083.0,Apartment,Residential,2.0,2.0,5000000.0,Sale,Dhaka,Mirpur,0,2,2,2,3,0,4,Dhaka,Mirpur,15.424948470398375
bproperty-6953,1135.0,Apartment,Residential,3.0,3.0,7500000.0,Sale,Dhaka,Dakshin Khan,0,2,3,0,2,0,3,Dhaka,Dakshin Khan,15.830413578506539
bproperty-6954,1129.0,Apartment,Residential,3.0,3.0,6345000.0,Sale,Dhaka,Dakshin Khan,0,2,3,0,2,0,3,Dhaka,Dakshin Khan,15.663177659130625
bproperty-6955,1687.0,Apartment,Residential,4.0,4.0,7592000.0,Sale,Dhaka,Mirpur,0,1,3,0,2,0,4,Dhaka,Mirpur,15.8426056192719
bproperty-6956,1500.0,Apartment,Residential,3.0,3.0,13500000.0,Sale,Dhaka,Bashundhara R-A,0,0,1,0,3,0,3,Dhaka,Bashundhara R/A,16.41820024340866
bproperty-6957,1329.0,Apartment,Residential,3.0,3.0,6645000.0,Sale,Dhaka,Dakshin Khan,0,2,3,0,2,0,3,Dhaka,Dakshin Khan,15.709375250129483
bproperty-6958,1054.0,Apartment,Residential,3.0,3.0,5270000.0,Sale,Dhaka,Dakshin Khan,0,2,3,0,2,0,3,Dhaka,Dakshin Khan,15.477540920517544
bproperty-6959,1325.0,Apartment,Residential,3.0,3.0,8200000.0,Sale,Dhaka,Shyamoli,0,1,2,0,4,0,3,Dhaka,Shyamoli,15.919644712234481
bproperty-6960,1250.0,Apartment,Residential,3.0,3.0,6600000.0,Sale,Dhaka,Mirpur,0,2,2,0,2,0,3,Dhaka,Mirpur,15.702580206996654
bproperty-6961,1200.0,Apartment,Residential,2.0,3.0,5000000.0,Sale,Dhaka,Mirpur,0,1,2,2,3,0,2,Dhaka,Mirpur,15.424948470398375
bproperty-6962,1230.0,Apartment,Residential,3.0,3.0,7400000.0,Sale,Dhaka,Mirpur,0,2,2,0,2,0,4,Dhaka,Mirpur,15.816990558174398
bproperty-6963,1250.0,Apartment,Residential,3.0,3.0,6000000.0,Sale,Dhaka,Mirpur,0,1,2,2,1,0,3,Dhaka,Mirpur,15.60727002719233
bproperty-6964,1645.0,Apartment,Residential,3.0,3.0,11200000.000000002,Sale,Dhaka,Mirpur,0,1,1,0,3,0,2,Dhaka,Mirpur,16.231424336265324
bproperty-6965,1913.0,Apartment,Residential,5.0,3.0,16299999.999999998,Sale,Dhaka,Uttara,0,1,3,2,2,0,3,Dhaka,Uttara,16.60667566577699
bproperty-6966,985.0,Apartment,Residential,2.0,3.0,5500000.0,Sale,Dhaka,Mirpur,0,2,3,0,2,0,3,Dhaka,Mirpur,15.520258650202699
bproperty-6967,2175.0,Apartment,Residential,4.0,3.0,19500000.0,Sale,Dhaka,Mirpur,0,2,1,0,3,0,2,Dhaka,Mirpur,16.785925023533974
