air_conditioning-amenity,area,balcony-or-terrace-amenity,building_type,cctv-security-amenity,central-heating-amenity,elevators-in-building-amenity,emergency_stairs-amenity,fitness_center-amenity,floor,garage,lawn-or-garden-amenity,generator-amenity,government_gas-amenity,interior,land_size,num_balcony,num_bath_rooms,num_bed_rooms,parking-spaces-amenity,pets_allow-amenity,price,property_url,reception-amenity,security-amenity,servant_room-amenity,purpose,swimming-pool-amenity,tv_cable-amenity,unit,wifi-amenity,year_built,building_nature,city,address,property_description,property_overview
,1352.0,,Apartment,yes,,yes,yes,,9th,1.0,,yes,,Un-Furnished,,3.0,3,3,yes,,9700000.0,https://iqibd.com/properties/81,yes,yes,,Sale,,yes,9B,yes,2018.0,Residential,,Bashundhara,,
,935.0,,Apartment,yes,,yes,,,5th,,,yes,,Un-Furnished,,2.0,2,2,,,6000000.0,https://iqibd.com/properties/83,yes,yes,,Sale,,,6C,yes,2016.0,Residential,,Bashundhara,,
,1080.0,,Apartment,yes,,yes,,,1st & 6th,1.0,,yes,,Un-Furnished,5 Katha,2.0,2,2,yes,,7800000.0,https://iqibd.com/properties/65,,yes,,Sale,,yes,2A & 6B,yes,2016.0,Residential,,Bashundhara,,
yes,1750.0,,Apartment,yes,,yes,,,"2nd,3rd,6th,8th",1.0,,yes,,Un-Furnished,10 katha,3.0,3,3,yes,,13475000.0,https://iqibd.com/properties/66,yes,yes,No,Sale,,yes,"2(A,B,C)3(A,B,C)6(A,B,C)8(A,B,C)",yes,2025.0,Residential,,Bashundhara,,
yes,2160.0,,Apartment,yes,,yes,yes,,1st,1.0,,yes,,Un-Furnished,,4.0,4,4,yes,,21680000.0,https://iqibd.com/properties/68,yes,yes,Yes,Sale,,yes,Single,yes,2022.0,Residential,,Bashundhara,,
yes,1750.0,,Apartment,yes,,yes,,,9th,1.0,,yes,,Furnished,12 katha,2.0,3,4,yes,,20000000.0,https://iqibd.com/properties/69,,yes,No,Sale,,yes,D9,yes,2006.0,Residential, Dhaka,Shiddeshwari,,
,1210.0,,Apartment,yes,,yes,,,8th,1.0,,yes,,Un-Furnished,7 katha,3.0,3,3,yes,,7600000.0,https://iqibd.com/properties/70,,yes,,Sale,,yes,C8,,2023.0,Residential,,Aftabnagar,,
,892.0,,Apartment,yes,,yes,,,2nd,,,yes,,Un-Furnished,7 katha,2.0,2,2,yes,,5500000.0,https://iqibd.com/properties/71,,yes,,Sale,,yes,A2,,2023.0,Residential,,Aftabnagar,,
yes,1320.0,,Apartment,yes,,yes,,,"1st, 6th, 8th",1.0,,yes,,Un-Furnished,,2.0,3,3,yes,,8250000.0,https://iqibd.com/properties/58,,yes,,Sale,,yes,"C1, C6, C8",yes,2023.0,Residential,,Rampura,,
yes,800.0,,Apartment,yes,,yes,,,"2nd,4th,6th,7th",1.0,,yes,,Un-Furnished,2.5 katha,3.0,2,2,yes,,6000000.0,https://iqibd.com/properties/57,,yes,No,Sale,,yes,"2B,4A,4B,6B,7A,7B",yes,2022.0,Residential,,Badda,,
yes,1330.0,,Apartment,yes,,yes,,,"1st, 6th, 8th",1.0,,yes,,Un-Furnished,,2.0,3,3,yes,,8300000.0,https://iqibd.com/properties/59,,yes,,Sale,,yes,"B1, B6, B8",yes,2023.0,Residential,,Rampura,,
yes,2250.0,,Apartment,yes,,yes,yes,,4th,,,yes,,Un-Furnished,5.25 Katha,4.0,4,4,yes,,29225000.0,https://iqibd.com/properties/62,yes,yes,Yes,Sale,,yes,4A,yes,2022.0,Residential,,Bangla Motor,,
,1250.0,,Apartment,yes,,yes,yes,,"1st, 8th",1.0,,yes,,Un-Furnished,,2.0,3,3,yes,,7900000.0,https://iqibd.com/properties/60,,yes,,Sale,,yes,"A1, A8",yes,2023.0,Residential,,Rampura,,
yes,1750.0,,Apartment,yes,,yes,,,1st & 2nd,1.0,,yes,,Un-Furnished,3 Katha,3.0,4,4,yes,,14500000.0,https://iqibd.com/properties/61,,yes,No,Sale,,yes,1st & 2nd,yes,2022.0,Residential,,Bashundhara,,
,1830.0,,Apartment,yes,,yes,yes,,6th,1.0,,yes,,Un-Furnished,,3.0,4,3,yes,,15000000.0,https://iqibd.com/properties/45,yes,yes,No,Sale,,,Single,yes,2022.0,Residential,,Bashundhara,,
yes,1350.0,,Apartment,yes,,yes,,,7th,1.0,,yes,,Un-Furnished,5 katha,3.0,3,3,yes,,9500000.0,https://iqibd.com/properties/56,,yes,No,Sale,,yes,7B,yes,2022.0,Residential,,Mirpur,,
,1830.0,,Apartment,yes,,yes,yes,,7th,1.0,,yes,,Un-Furnished,,3.0,4,3,yes,,15000000.0,https://iqibd.com/properties/46,yes,yes,No,Sale,,,Single,yes,2022.0,Residential,,Bashundhara,,
,1830.0,,Apartment,yes,,yes,yes,,8th,1.0,,yes,,Un-Furnished,,3.0,4,3,yes,,15000000.0,https://iqibd.com/properties/47,yes,yes,No,Sale,,,Single,yes,2022.0,Residential,,Bashundhara,,
,1200.0,,Apartment,yes,,yes,,,1st,1.0,,yes,,Un-Furnished,6 katha,,3,3,yes,,7500000.0,https://iqibd.com/properties/48,,yes,,Sale,,,1B,yes,2022.0,Residential,,Aftabnagar,,
,1100.0,,Apartment,yes,,yes,,,3rd,1.0,,yes,,Un-Furnished,,2.0,3,3,yes,,8000000.0,https://iqibd.com/properties/49,,yes,,Sale,,,3C,yes,2022.0,Residential,,Mirpur,,
,1530.0,,Apartment,yes,,yes,,,2nd,1.0,,yes,,Un-Furnished,3 katha,3.0,4,3,yes,,13500000.0,https://iqibd.com/properties/50,,yes,,Sale,,,2A,yes,2023.0,Residential,,Bashundhara,,
yes,1300.0,,Apartment,yes,,yes,,,7th,1.0,,yes,,Un-Furnished,5 katha,3.0,3,3,yes,,9500000.0,https://iqibd.com/properties/52,,yes,No,Sale,,,7A & 7B,yes,2022.0,Residential,,Mirpur,,
yes,1300.0,,Apartment,yes,,yes,,,5th,1.0,,yes,,Un-Furnished,5 katha,3.0,3,3,yes,,9500000.0,https://iqibd.com/properties/51,yes,yes,No,Sale,,,5A & 5B,yes,2022.0,Residential,,Mirpur,,
yes,1300.0,,Apartment,yes,,yes,,,3rd,1.0,,yes,,Un-Furnished,5 katha,3.0,3,3,yes,,9500000.0,https://iqibd.com/properties/53,,yes,No,Sale,,,3B,yes,2022.0,Residential,,Mirpur,,
yes,1350.0,,Apartment,yes,,yes,,,5th,1.0,,yes,,Un-Furnished,5 katha,3.0,3,3,yes,,9500000.0,https://iqibd.com/properties/54,,yes,No,Sale,,,A5,yes,2022.0,Residential,,Mirpur,,
yes,1350.0,,Apartment,yes,,yes,,,5th,1.0,,yes,,Un-Furnished,5 katha,3.0,3,3,yes,,9500000.0,https://iqibd.com/properties/55,,yes,No,Sale,,yes,B5,yes,2022.0,Residential,,Mirpur,,
,1830.0,,Apartment,yes,,yes,yes,,3rd,1.0,,yes,,Un-Furnished,,3.0,4,3,yes,,15000000.0,https://iqibd.com/properties/42,yes,yes,No,Sale,,,Single,yes,2022.0,Residential,,Bashundhara,,
,1830.0,,Apartment,yes,,yes,yes,,5th,1.0,,yes,,Un-Furnished,,3.0,4,3,yes,,15000000.0,https://iqibd.com/properties/44,yes,yes,No,Sale,,,Single,yes,2022.0,Residential,,Bashundhara,,
,1830.0,,Apartment,yes,,yes,yes,,4th,1.0,,yes,,Un-Furnished,,3.0,4,3,yes,,15000000.0,https://iqibd.com/properties/43,yes,yes,No,Sale,,,Single,yes,2022.0,Residential,,Bashundhara,,
,2500.0,,Apartment,yes,,yes,yes,yes,4th,1.0,,yes,,Un-Furnished,15480 sqft,3.0,3,3,yes,,29500000.0,https://iqibd.com/properties/36,yes,yes,Yes,Sale,yes,,D4,,2012.0,Residential,,Baridhara,,
,2339.0,,Apartment,yes,,yes,yes,yes,5th,1.0,,yes,,Un-Furnished,15480 sqft,3.0,3,3,yes,,27729000.0,https://iqibd.com/properties/37,yes,yes,Yes,Sale,yes,,A5,,2012.0,Residential,,Baridhara,,
,2339.0,,Apartment,yes,,yes,yes,yes,6th,1.0,,yes,,Un-Furnished,15480 sqft,3.0,3,3,yes,,27729000.0,https://iqibd.com/properties/38,yes,yes,Yes,Sale,yes,,A6,,2012.0,Residential,,Baridhara,,
,2513.0,,Apartment,yes,,yes,yes,yes,4th,1.0,,,,Un-Furnished,15480 sqft,3.0,3,3,yes,,29643000.0,https://iqibd.com/properties/35,,yes,Yes,Sale,yes,,C4,,2012.0,Residential,,Baridhara,,
,2513.0,yes,Apartment,yes,,yes,yes,yes,5th,1.0,,yes,,Un-Furnished,15480 sqft,3.0,3,3,yes,,29643000.0,https://iqibd.com/properties/39,yes,yes,Yes,Sale,yes,,C5,,2012.0,Residential,,Baridhara,,
,3685.0,,Apartment,yes,,yes,yes,yes,3rd,,,yes,,Un-Furnished,,5.0,5,4,yes,,90000000.0,https://iqibd.com/properties/40,yes,yes,Yes,Sale,yes,,Single,yes,2022.0,Residential,,Baridhara,,
,1750.0,,Apartment,yes,,yes,,,4th,1.0,,yes,,Un-Furnished,,3.0,4,4,yes,,15000000.0,https://iqibd.com/properties/41,yes,yes,No,Sale,,,Single,yes,2022.0,Residential,,Bashundhara,,
